vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","005","999","0131",2,3699,3.42799988e+01,0
"02","005","999","0132",5,255,2.35999990e+00,0
"02","005","999","0133",6,133,1.23000002e+00,0
"02","005","999","0135",1,5281,4.89399986e+01,0
"02","005","999","0137",4,313,2.90000010e+00,0
"02","005","999","0138",3,1110,1.02900000e+01,0
"02","006","999","0131",2,11715,3.27900009e+01,0
"02","006","999","0132",4,3262,9.13000011e+00,0
"02","006","999","0133",6,343,9.59999979e-01,0
"02","006","999","0135",1,13707,3.83600006e+01,0
"02","006","999","0137",5,1020,2.84999990e+00,0
"02","006","999","0138",3,5685,1.59099998e+01,0
"02","007","999","0131",2,39831,2.44699993e+01,0
"02","007","999","0132",5,9109,5.59999990e+00,0
"02","007","999","0133",6,2103,1.28999996e+00,0
"02","007","999","0135",1,74348,4.56699982e+01,0
"02","007","999","0137",4,9562,5.86999989e+00,0
"02","007","999","0138",3,27836,1.71000004e+01,0
"02","008","999","0131",2,6982,2.69300003e+01,0
"02","008","999","0132",5,515,1.99000001e+00,0
"02","008","999","0133",6,377,1.45000005e+00,0
"02","008","999","0135",1,12782,4.93100014e+01,0
"02","008","999","0137",4,542,2.08999991e+00,0
"02","008","999","0138",3,4724,1.82199993e+01,0
"02","009","999","0131",1,7592,3.89199982e+01,0
"02","009","999","0132",5,297,1.51999998e+00,0
"02","009","999","0133",6,173,8.89999986e-01,0
"02","009","999","0135",2,6990,3.58400002e+01,0
"02","009","999","0137",4,635,3.25999999e+00,0
"02","009","999","0138",3,3819,1.95799999e+01,0
"02","010","999","0131",2,6351,3.46699982e+01,0
"02","010","999","0132",4,578,3.16000009e+00,0
"02","010","999","0133",6,167,9.10000026e-01,0
"02","010","999","0135",1,7864,4.29300003e+01,0
"02","010","999","0137",5,283,1.53999996e+00,0
"02","010","999","0138",3,3075,1.67900009e+01,0
"02","011","999","0131",1,79713,4.32799988e+01,0
"02","011","999","0132",5,5055,2.74000001e+00,0
"02","011","999","0133",6,1806,9.80000019e-01,0
"02","011","999","0135",2,48051,2.60900002e+01,0
"02","011","999","0137",4,9294,5.05000019e+00,0
"02","011","999","0138",3,40254,2.18600006e+01,0
"02","012","999","0131",1,19387,3.52999992e+01,0
"02","012","999","0132",5,1792,3.25999999e+00,0
"02","012","999","0133",6,574,1.04999995e+00,0
"02","012","999","0135",2,18094,3.29500008e+01,0
"02","012","999","0137",4,3035,5.53000021e+00,0
"02","012","999","0138",3,12033,2.19099998e+01,0
"02","013","999","0131",2,8024,3.73400002e+01,0
"02","013","999","0132",4,483,2.25000000e+00,0
"02","013","999","0133",6,246,1.13999999e+00,0
"02","013","999","0135",1,9311,4.33300018e+01,0
"02","013","999","0137",5,427,1.99000001e+00,0
"02","013","999","0138",3,2999,1.39600000e+01,0
"02","014","999","0131",2,10026,3.83499985e+01,0
"02","014","999","0132",5,472,1.80999994e+00,0
"02","014","999","0133",6,258,9.90000010e-01,0
"02","014","999","0135",1,12065,4.61500015e+01,0
"02","014","999","0137",4,484,1.85000002e+00,0
"02","014","999","0138",3,2837,1.08500004e+01,0
"02","015","999","0131",2,5693,3.74500008e+01,0
"02","015","999","0132",5,268,1.75999999e+00,0
"02","015","999","0133",6,142,9.30000007e-01,0
"02","015","999","0135",1,6674,4.39099998e+01,0
"02","015","999","0137",4,395,2.59999990e+00,0
"02","015","999","0138",3,2028,1.33400002e+01,0
"02","016","999","0131",2,17946,3.33699989e+01,0
"02","016","999","0132",5,1279,2.38000011e+00,0
"02","016","999","0133",6,539,1.00000000e+00,0
"02","016","999","0135",1,22040,4.09799995e+01,0
"02","016","999","0137",4,2142,3.98000002e+00,0
"02","016","999","0138",3,9838,1.82900009e+01,0
"02","017","999","0131",1,12575,4.10699997e+01,0
"02","017","999","0132",5,590,1.92999995e+00,0
"02","017","999","0133",6,290,9.49999988e-01,0
"02","017","999","0135",2,9667,3.15699997e+01,0
"02","017","999","0137",4,1166,3.80999994e+00,0
"02","017","999","0138",3,6333,2.06800003e+01,0
"02","018","999","0131",2,2628,3.17399998e+01,0
"02","018","999","0132",4,531,6.40999985e+00,0
"02","018","999","0133",6,90,1.09000003e+00,0
"02","018","999","0135",1,3286,3.96899986e+01,0
"02","018","999","0137",5,172,2.07999992e+00,0
"02","018","999","0138",3,1573,1.90000000e+01,0
"02","019","999","0131",2,4807,3.62799988e+01,0
"02","019","999","0132",5,314,2.36999989e+00,0
"02","019","999","0133",6,139,1.04999995e+00,0
"02","019","999","0135",1,5904,4.45600014e+01,0
"02","019","999","0137",4,344,2.59999990e+00,0
"02","019","999","0138",3,1743,1.31499996e+01,0
"02","020","999","0131",2,3220,4.18400002e+01,0
"02","020","999","0132",5,81,1.04999995e+00,0
"02","020","999","0133",6,52,6.80000007e-01,0
"02","020","999","0135",1,3638,4.72700005e+01,0
"02","020","999","0137",4,125,1.62000000e+00,0
"02","020","999","0138",3,580,7.53999996e+00,0
"02","021","999","0131",1,3686,4.26300011e+01,0
"02","021","999","0132",5,82,9.49999988e-01,0
"02","021","999","0133",6,62,7.20000029e-01,0
"02","021","999","0135",2,3581,4.14099998e+01,0
"02","021","999","0137",4,122,1.40999997e+00,0
"02","021","999","0138",3,1114,1.28800001e+01,0
"02","022","999","0131",2,6621,3.79399986e+01,0
"02","022","999","0132",4,386,2.21000004e+00,0
"02","022","999","0133",6,130,7.40000010e-01,0
"02","022","999","0135",1,6847,3.92400017e+01,0
"02","022","999","0137",5,357,2.04999995e+00,0
"02","022","999","0138",3,3109,1.78199997e+01,0
"02","023","999","0131",1,2318,4.43499985e+01,0
"02","023","999","0132",4,85,1.63000000e+00,0
"02","023","999","0133",6,49,9.39999998e-01,0
"02","023","999","0135",2,2179,4.16899986e+01,0
"02","023","999","0137",5,60,1.14999998e+00,0
"02","023","999","0138",3,536,1.02500000e+01,0
"02","024","999","0131",1,5822,4.06800003e+01,0
"02","024","999","0132",4,700,4.88999987e+00,0
"02","024","999","0133",6,221,1.53999996e+00,0
"02","024","999","0135",2,5190,3.62599983e+01,0
"02","024","999","0137",5,426,2.98000002e+00,0
"02","024","999","0138",3,1954,1.36499996e+01,0
"02","025","999","0131",2,2927,3.12600002e+01,0
"02","025","999","0132",4,257,2.74000001e+00,0
"02","025","999","0133",6,79,8.39999974e-01,0
"02","025","999","0135",1,4942,5.27799988e+01,0
"02","025","999","0137",5,157,1.67999995e+00,0
"02","025","999","0138",3,1001,1.06899996e+01,0
"02","026","999","0131",2,4277,3.30999985e+01,0
"02","026","999","0132",4,369,2.85999990e+00,0
"02","026","999","0133",6,161,1.25000000e+00,0
"02","026","999","0135",1,6102,4.72200012e+01,0
"02","026","999","0137",5,301,2.32999992e+00,0
"02","026","999","0138",3,1713,1.32600002e+01,0
"02","027","999","0131",2,6700,2.03799992e+01,0
"02","027","999","0132",4,1098,3.33999991e+00,0
"02","027","999","0133",6,446,1.36000001e+00,0
"02","027","999","0135",1,17479,5.31599998e+01,0
"02","027","999","0137",5,873,2.65000010e+00,0
"02","027","999","0138",3,6286,1.91200008e+01,0
"02","028","999","0131",2,6663,3.00400009e+01,0
"02","028","999","0132",4,591,2.66000009e+00,0
"02","028","999","0133",6,259,1.16999996e+00,0
"02","028","999","0135",1,10433,4.70400009e+01,0
"02","028","999","0137",5,555,2.50000000e+00,0
"02","028","999","0138",3,3679,1.65900002e+01,0
"02","029","999","0131",2,12312,3.98800011e+01,0
"02","029","999","0132",4,809,2.61999989e+00,0
"02","029","999","0133",6,355,1.14999998e+00,0
"02","029","999","0135",1,12677,4.10600014e+01,0
"02","029","999","0137",5,674,2.18000007e+00,0
"02","029","999","0138",3,4044,1.31000004e+01,0
"02","030","999","0131",2,6411,2.85200005e+01,0
"02","030","999","0132",4,821,3.65000010e+00,0
"02","030","999","0133",6,219,9.70000029e-01,0
"02","030","999","0135",1,9489,4.22099991e+01,0
"02","030","999","0137",5,609,2.71000004e+00,0
"02","030","999","0138",3,4932,2.19400005e+01,0
"02","031","999","0131",1,17476,4.06599998e+01,0
"02","031","999","0132",5,800,1.86000001e+00,0
"02","031","999","0133",6,277,6.39999986e-01,0
"02","031","999","0135",3,11336,2.63700008e+01,0
"02","031","999","0137",4,1235,2.86999989e+00,0
"02","031","999","0138",2,11861,2.75900002e+01,0
"02","032","999","0131",2,4283,3.95400009e+01,0
"02","032","999","0132",4,112,1.02999997e+00,0
"02","032","999","0133",6,58,5.40000021e-01,0
"02","032","999","0135",1,5279,4.87400017e+01,0
"02","032","999","0137",5,102,9.39999998e-01,0
"02","032","999","0138",3,998,9.21000004e+00,0
"02","033","999","0131",2,4447,2.79899998e+01,0
"02","033","999","0132",4,266,1.66999996e+00,0
"02","033","999","0133",6,85,5.29999971e-01,0
"02","033","999","0135",1,7591,4.77700005e+01,0
"02","033","999","0137",5,238,1.50000000e+00,0
"02","033","999","0138",3,3263,2.05300007e+01,0
"02","034","999","0131",1,15146,4.16500015e+01,0
"02","034","999","0132",5,1159,3.19000006e+00,0
"02","034","999","0133",6,361,9.90000010e-01,0
"02","034","999","0135",2,9850,2.70900002e+01,0
"02","034","999","0137",4,2478,6.80999994e+00,0
"02","034","999","0138",3,7368,2.02600002e+01,0
"02","035","999","0131",1,45064,3.73699989e+01,0
"02","035","999","0132",5,3541,2.94000006e+00,0
"02","035","999","0133",6,1584,1.30999994e+00,0
"02","035","999","0135",2,38496,3.19300003e+01,0
"02","035","999","0137",4,5335,4.42000008e+00,0
"02","035","999","0138",3,26554,2.20200005e+01,0
"02","036","999","0131",1,67196,4.20699997e+01,0
"02","036","999","0132",5,4045,2.52999997e+00,0
"02","036","999","0133",6,1559,9.80000019e-01,0
"02","036","999","0135",2,47251,2.95900002e+01,0
"02","036","999","0137",4,7371,4.61999989e+00,0
"02","036","999","0138",3,32285,2.02199993e+01,0
"02","037","999","0131",2,5919,3.46599998e+01,0
"02","037","999","0132",4,489,2.85999990e+00,0
"02","037","999","0133",6,194,1.13999999e+00,0
"02","037","999","0135",1,6348,3.71699982e+01,0
"02","037","999","0137",5,448,2.61999989e+00,0
"02","037","999","0138",3,3678,2.15400009e+01,0
"02","038","999","0131",1,103949,5.03100014e+01,0
"02","038","999","0132",5,4156,2.00999999e+00,0
"02","038","999","0133",6,2089,1.00999999e+00,0
"02","038","999","0135",3,40862,1.97800007e+01,0
"02","038","999","0137",4,8753,4.23999977e+00,0
"02","038","999","0138",2,46808,2.26499996e+01,0
"02","039","999","0131",2,7004,3.02299995e+01,0
"02","039","999","0132",4,788,3.40000010e+00,0
"02","039","999","0133",6,202,8.70000005e-01,0
"02","039","999","0135",1,7891,3.40600014e+01,0
"02","039","999","0137",5,666,2.86999989e+00,0
"02","039","999","0138",3,6615,2.85499992e+01,0
"02","040","999","0131",2,1989,3.57500000e+01,0
"02","040","999","0132",5,41,7.40000010e-01,0
"02","040","999","0133",6,27,4.90000010e-01,0
"02","040","999","0135",1,2973,5.34399986e+01,0
"02","040","999","0137",4,53,9.49999988e-01,0
"02","040","999","0138",3,480,8.63000011e+00,0
"02","041","999","0131",2,4097,3.65000000e+01,0
"02","041","999","0132",4,130,1.15999997e+00,0
"02","041","999","0133",6,120,1.07000005e+00,0
"02","041","999","0135",1,5742,5.11500015e+01,0
"02","041","999","0137",5,124,1.10000002e+00,0
"02","041","999","0138",3,1012,9.02000046e+00,0
"02","042","999","0131",2,4475,3.85999985e+01,0
"02","042","999","0132",5,160,1.38000000e+00,0
"02","042","999","0133",6,91,7.79999971e-01,0
"02","042","999","0135",1,5124,4.42000008e+01,0
"02","042","999","0137",4,221,1.90999997e+00,0
"02","042","999","0138",3,1523,1.31400003e+01,0
"02","043","999","0131",2,500,2.82000008e+01,0
"02","043","999","0132",5,29,1.63999999e+00,0
"02","043","999","0133",6,6,3.40000004e-01,0
"02","043","999","0135",1,954,5.38100014e+01,0
"02","043","999","0137",4,31,1.75000000e+00,0
"02","043","999","0138",3,253,1.42700005e+01,0
"02","044","999","0131",2,2776,4.12799988e+01,0
"02","044","999","0132",5,81,1.20000005e+00,0
"02","044","999","0133",6,38,5.69999993e-01,0
"02","044","999","0135",1,3168,4.71100006e+01,0
"02","044","999","0137",4,84,1.25000000e+00,0
"02","044","999","0138",3,578,8.59000015e+00,0
"02","045","999","0131",1,3430,3.81100006e+01,0
"02","045","999","0132",5,120,1.33000004e+00,0
"02","045","999","0133",6,60,6.70000017e-01,0
"02","045","999","0135",2,2748,3.05300007e+01,0
"02","045","999","0137",4,173,1.91999996e+00,0
"02","045","999","0138",3,2469,2.74300003e+01,0
"02","046","999","0131",3,435,1.74099998e+01,0
"02","046","999","0132",5,28,1.12000000e+00,0
"02","046","999","0133",6,16,6.39999986e-01,0
"02","046","999","0135",1,1133,4.53400002e+01,0
"02","046","999","0137",4,33,1.32000005e+00,0
"02","046","999","0138",2,854,3.41699982e+01,0
"02","047","999","0131",2,4155,3.50499992e+01,0
"02","047","999","0132",5,181,1.52999997e+00,0
"02","047","999","0133",6,80,6.70000017e-01,0
"02","047","999","0135",1,4864,4.10299988e+01,0
"02","047","999","0137",4,291,2.45000005e+00,0
"02","047","999","0138",3,2285,1.92700005e+01,0
"02","048","999","0131",2,3173,4.10600014e+01,0
"02","048","999","0132",4,137,1.76999998e+00,0
"02","048","999","0133",6,50,6.49999976e-01,0
"02","048","999","0135",1,3271,4.23300018e+01,0
"02","048","999","0137",5,118,1.52999997e+00,0
"02","048","999","0138",3,979,1.26700001e+01,0
"02","049","999","0131",1,2799,4.02599983e+01,0
"02","049","999","0132",5,185,2.66000009e+00,0
"02","049","999","0133",6,75,1.08000004e+00,0
"02","049","999","0135",2,2496,3.59000015e+01,0
"02","049","999","0137",4,199,2.85999990e+00,0
"02","049","999","0138",3,1199,1.72399998e+01,0
"02","050","999","0131",2,118471,3.23400002e+01,0
"02","050","999","0132",5,14242,3.89000010e+00,0
"02","050","999","0133",6,3629,9.90000010e-01,0
"02","050","999","0135",1,152303,4.15800018e+01,0
"02","050","999","0137",4,14329,3.91000009e+00,0
"02","050","999","0138",3,63345,1.72900009e+01,0
"02","051","999","0131",1,18278,3.82400017e+01,0
"02","051","999","0132",5,1099,2.29999995e+00,0
"02","051","999","0133",6,547,1.13999999e+00,0
"02","051","999","0135",2,15529,3.24900017e+01,0
"02","051","999","0137",4,1359,2.83999991e+00,0
"02","051","999","0138",3,10985,2.29799995e+01,0
"02","052","999","0131",1,81502,3.43699989e+01,0
"02","052","999","0132",5,8129,3.43000007e+00,0
"02","052","999","0133",6,2159,9.10000026e-01,0
"02","052","999","0135",2,79145,3.33699989e+01,0
"02","052","999","0137",4,11431,4.82000017e+00,0
"02","052","999","0138",3,54788,2.31000004e+01,0
"02","053","999","0131",1,59678,3.70000000e+01,0
"02","053","999","0132",5,4761,2.95000005e+00,0
"02","053","999","0133",6,1420,8.79999995e-01,0
"02","053","999","0135",2,48596,3.01299992e+01,0
"02","053","999","0137",4,7371,4.57000017e+00,0
"02","053","999","0138",3,39471,2.44699993e+01,0
"02","054","999","0131",2,3795,3.60800018e+01,0
"02","054","999","0132",4,174,1.64999998e+00,0
"02","054","999","0133",5,154,1.46000004e+00,0
"02","054","999","0135",1,4398,4.18100014e+01,0
"02","054","999","0137",6,133,1.25999999e+00,0
"02","054","999","0138",3,1864,1.77199993e+01,0
"02","055","999","0131",3,3090,1.76700001e+01,0
"02","055","999","0132",4,287,1.63999999e+00,0
"02","055","999","0133",5,280,1.60000002e+00,0
"02","055","999","0135",1,7359,4.20800018e+01,0
"02","055","999","0137",6,260,1.49000001e+00,0
"02","055","999","0138",2,6213,3.55299988e+01,0
"02","056","999","0131",1,3360,4.80800018e+01,0
"02","056","999","0132",4,157,2.25000000e+00,0
"02","056","999","0133",6,56,8.00000012e-01,0
"02","056","999","0135",2,2260,3.23400002e+01,0
"02","056","999","0137",5,141,2.01999998e+00,0
"02","056","999","0138",3,1014,1.45100002e+01,0
"02","057","999","0131",1,2939,4.38100014e+01,0
"02","057","999","0132",4,88,1.30999994e+00,0
"02","057","999","0133",6,37,5.50000012e-01,0
"02","057","999","0135",2,2913,4.34199982e+01,0
"02","057","999","0137",5,87,1.29999995e+00,0
"02","057","999","0138",3,645,9.60999966e+00,0
"02","058","999","0131",2,2037,3.98400002e+01,0
"02","058","999","0132",5,56,1.10000002e+00,0
"02","058","999","0133",6,50,9.80000019e-01,0
"02","058","999","0135",1,2374,4.64300003e+01,0
"02","058","999","0137",4,70,1.37000000e+00,0
"02","058","999","0138",3,526,1.02900000e+01,0
"02","059","999","0131",1,4772,4.05699997e+01,0
"02","059","999","0132",4,335,2.84999990e+00,0
"02","059","999","0133",6,69,5.89999974e-01,0
"02","059","999","0135",2,4214,3.58300018e+01,0
"02","059","999","0137",5,318,2.70000005e+00,0
"02","059","999","0138",3,2053,1.74599991e+01,0
"02","060","999","0131",2,15813,2.86599998e+01,0
"02","060","999","0132",4,1729,3.13000011e+00,0
"02","060","999","0133",6,1044,1.88999999e+00,0
"02","060","999","0135",1,22177,4.01899986e+01,0
"02","060","999","0137",5,1455,2.64000010e+00,0
"02","060","999","0138",3,12963,2.34899998e+01,0
"02","061","999","0131",1,345117,4.80800018e+01,0
"02","061","999","0132",5,18678,2.59999990e+00,0
"02","061","999","0133",6,6896,9.59999979e-01,0
"02","061","999","0135",2,169078,2.35499992e+01,0
"02","061","999","0137",4,32157,4.48000002e+00,0
"02","061","999","0138",3,145935,2.03299999e+01,0
"02","062","999","0131",1,103189,3.67299995e+01,0
"02","062","999","0132",5,9212,3.27999997e+00,0
"02","062","999","0133",6,1978,6.99999988e-01,0
"02","062","999","0135",2,96126,3.42200012e+01,0
"02","062","999","0137",4,13519,4.80999994e+00,0
"02","062","999","0138",3,56901,2.02500000e+01,0
"02","063","999","0131",2,113998,2.96399994e+01,0
"02","063","999","0132",5,21103,5.48999977e+00,0
"02","063","999","0133",6,3328,8.70000005e-01,0
"02","063","999","0135",1,157803,4.10200005e+01,0
"02","063","999","0137",4,25006,6.50000000e+00,0
"02","063","999","0138",3,63419,1.64899998e+01,0
"02","064","999","0131",1,3230,4.67799988e+01,0
"02","064","999","0132",5,119,1.72000003e+00,0
"02","064","999","0133",6,37,5.40000021e-01,0
"02","064","999","0135",2,2889,4.18400002e+01,0
"02","064","999","0137",4,120,1.74000001e+00,0
"02","064","999","0138",3,510,7.38999987e+00,0
"02","065","999","0131",2,4960,3.43499985e+01,0
"02","065","999","0132",4,734,5.07999992e+00,0
"02","065","999","0133",6,142,9.80000019e-01,0
"02","065","999","0135",1,6236,4.31899986e+01,0
"02","065","999","0137",5,351,2.43000007e+00,0
"02","065","999","0138",3,2015,1.39600000e+01,0
"02","066","999","0131",1,4160,3.87599983e+01,0
"02","066","999","0132",6,182,1.70000005e+00,0
"02","066","999","0133",5,216,2.00999999e+00,0
"02","066","999","0135",2,4103,3.82299995e+01,0
"02","066","999","0137",4,238,2.22000003e+00,0
"02","066","999","0138",3,1833,1.70799999e+01,0
"02","067","999","0131",2,9608,3.56199989e+01,0
"02","067","999","0132",4,590,2.19000006e+00,0
"02","067","999","0133",6,303,1.12000000e+00,0
"02","067","999","0135",1,12715,4.71399994e+01,0
"02","067","999","0137",5,464,1.72000003e+00,0
"02","067","999","0138",3,3292,1.22100000e+01,0
"02","068","999","0131",2,3667,3.47900009e+01,0
"02","068","999","0132",5,134,1.26999998e+00,0
"02","068","999","0133",6,56,5.29999971e-01,0
"02","068","999","0135",1,5438,5.15900002e+01,0
"02","068","999","0137",4,171,1.62000000e+00,0
"02","068","999","0138",3,1074,1.01899996e+01,0
"02","069","999","0131",2,7029,3.20299988e+01,0
"02","069","999","0132",5,506,2.30999994e+00,0
"02","069","999","0133",6,230,1.04999995e+00,0
"02","069","999","0135",1,10184,4.64099998e+01,0
"02","069","999","0137",4,543,2.47000003e+00,0
"02","069","999","0138",3,3453,1.57299995e+01,0
"02","070","999","0131",1,156829,4.39799995e+01,0
"02","070","999","0132",5,13375,3.75000000e+00,0
"02","070","999","0133",6,3045,8.50000024e-01,0
"02","070","999","0135",2,101895,2.85699997e+01,0
"02","070","999","0137",4,17419,4.88000011e+00,0
"02","070","999","0138",3,64030,1.79599991e+01,0
"02","071","999","0131",2,17169,2.83600006e+01,0
"02","071","999","0132",4,2253,3.72000003e+00,0
"02","071","999","0133",6,821,1.36000001e+00,0
"02","071","999","0135",1,26372,4.35600014e+01,0
"02","071","999","0137",5,2027,3.34999990e+00,0
"02","071","999","0138",3,11900,1.96599998e+01,0
"02","072","999","0131",3,2592,2.58999996e+01,0
"02","072","999","0132",5,174,1.74000001e+00,0
"02","072","999","0133",6,87,8.70000005e-01,0
