vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"03","009","999","0528",3,390,7.48000002e+00,0
"03","010","999","0131",1,1925,6.20400009e+01,0
"03","010","999","0524",2,915,2.94899998e+01,0
"03","010","999","0528",3,263,8.47999954e+00,0
"03","011","999","0131",1,3330,6.21500015e+01,0
"03","011","999","0524",2,1886,3.52000008e+01,0
"03","011","999","0528",3,142,2.65000010e+00,0
"03","012","999","0131",1,4558,5.24199982e+01,0
"03","012","999","0524",2,3904,4.49000015e+01,0
"03","012","999","0528",3,233,2.68000007e+00,0
"03","013","999","0131",1,7539,5.35900002e+01,0
"03","013","999","0524",2,5986,4.25499992e+01,0
"03","013","999","0528",3,544,3.86999989e+00,0
"03","014","999","0131",2,411,4.65499992e+01,0
"03","014","999","0524",1,453,5.12999992e+01,0
"03","014","999","0528",3,19,2.15000010e+00,0
"03","015","999","0131",1,5394,5.23400002e+01,0
"03","015","999","0524",2,4526,4.39199982e+01,0
"03","015","999","0528",3,385,3.74000001e+00,0
"03","016","999","0131",1,6528,5.46399994e+01,0
"03","016","999","0524",2,3977,3.32900009e+01,0
"03","016","999","0528",3,1442,1.20699997e+01,0
"03","999","999","0131",1,83387,5.07599983e+01,2
"03","999","999","0524",2,65028,3.95800018e+01,1
"03","999","999","0528",3,15878,9.65999985e+00,0
"04","001","999","0063",6,14408,1.79999995e+00,0
"04","001","999","0131",3,123651,1.54499998e+01,0
"04","001","999","0132",5,27882,3.48000002e+00,0
"04","001","999","0135",1,444834,5.55999985e+01,0
"04","001","999","0137",4,65042,8.13000011e+00,0
"04","001","999","0510",2,124292,1.55299997e+01,0
"04","002","999","0063",5,1356,3.78999996e+00,0
"04","002","999","0131",2,8172,2.28400002e+01,0
"04","002","999","0132",6,1050,2.93000007e+00,0
"04","002","999","0135",1,16013,4.47599983e+01,0
"04","002","999","0137",4,1425,3.98000002e+00,0
"04","002","999","0510",3,7763,2.17000008e+01,0
"04","003","999","0063",6,2977,1.91999996e+00,0
"04","003","999","0131",3,23594,1.52100000e+01,0
"04","003","999","0132",5,4695,3.02999997e+00,0
"04","003","999","0135",1,85210,5.49500008e+01,0
"04","003","999","0137",4,9268,5.98000002e+00,0
