sub_votproCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_codFormula,vot_parCodigo,votVotosPartido,votPorcenVotos
"02","111","999","0137","0137",2367,3.21000004e+00
"02","111","999","0138","0138",10953,1.48400002e+01
"02","111","999","0145","0145",38401,5.20400009e+01
"02","112","999","0131","0131",2420,3.87799988e+01
"02","112","999","0132","0132",53,8.50000024e-01
"02","112","999","0137","0137",48,7.69999981e-01
"02","112","999","0138","0138",840,1.34600000e+01
"02","112","999","0145","0145",2879,4.61399994e+01
"02","113","999","0131","0131",58374,2.65499992e+01
"02","113","999","0132","0132",4978,2.25999999e+00
"02","113","999","0137","0137",9721,4.42000008e+00
"02","113","999","0138","0138",78932,3.59099998e+01
"02","113","999","0145","0145",67820,3.08500004e+01
"02","114","999","0131","0131",2606,3.00499992e+01
"02","114","999","0132","0132",134,1.54999995e+00
"02","114","999","0137","0137",202,2.32999992e+00
"02","114","999","0138","0138",1072,1.23599997e+01
"02","114","999","0145","0145",4659,5.37200012e+01
"02","115","999","0131","0131",6783,2.61900005e+01
"02","115","999","0132","0132",547,2.10999990e+00
"02","115","999","0137","0137",353,1.36000001e+00
"02","115","999","0138","0138",5001,1.93099995e+01
"02","115","999","0145","0145",13219,5.10299988e+01
"02","116","999","0131","0131",559,3.97299995e+01
"02","116","999","0132","0132",1,7.00000003e-02
"02","116","999","0137","0137",6,4.30000007e-01
"02","116","999","0138","0138",415,2.95000000e+01
"02","116","999","0145","0145",426,3.02800007e+01
"02","117","999","0131","0131",10163,2.98400002e+01
"02","117","999","0132","0132",745,2.19000006e+00
"02","117","999","0137","0137",1043,3.05999994e+00
"02","117","999","0138","0138",7420,2.17800007e+01
"02","117","999","0145","0145",14692,4.31300011e+01
"02","118","999","0131","0131",65960,3.09200001e+01
"02","118","999","0132","0132",5472,2.56999993e+00
"02","118","999","0137","0137",8933,4.19000006e+00
"02","118","999","0138","0138",42869,2.01000004e+01
"02","118","999","0145","0145",90067,4.22299995e+01
"02","119","999","0131","0131",15769,3.34599991e+01
"02","119","999","0132","0132",769,1.63000000e+00
"02","119","999","0137","0137",1690,3.58999991e+00
"02","119","999","0138","0138",7053,1.49700003e+01
"02","119","999","0145","0145",21844,4.63499985e+01
"02","120","999","0131","0131",2346,4.21500015e+01
"02","120","999","0132","0132",85,1.52999997e+00
"02","120","999","0137","0137",116,2.07999992e+00
"02","120","999","0138","0138",819,1.47100000e+01
"02","120","999","0145","0145",2200,3.95299988e+01
"02","121","999","0131","0131",5577,2.65799999e+01
"02","121","999","0132","0132",196,9.30000007e-01
"02","121","999","0137","0137",367,1.75000000e+00
"02","121","999","0138","0138",4611,2.19699993e+01
"02","121","999","0145","0145",10233,4.87700005e+01
"02","122","999","0131","0131",33437,1.84300003e+01
"02","122","999","0132","0132",7101,3.91000009e+00
"02","122","999","0137","0137",7268,4.01000023e+00
"02","122","999","0138","0138",24517,1.35100002e+01
"02","122","999","0145","0145",109150,6.01500015e+01
"02","123","999","0131","0131",7264,3.74199982e+01
"02","123","999","0132","0132",301,1.54999995e+00
"02","123","999","0137","0137",556,2.85999990e+00
"02","123","999","0138","0138",3020,1.55600004e+01
"02","123","999","0145","0145",8273,4.26100006e+01
"02","124","999","0131","0131",4695,2.68899994e+01
"02","124","999","0132","0132",318,1.82000005e+00
"02","124","999","0137","0137",235,1.35000002e+00
"02","124","999","0138","0138",4355,2.49400005e+01
"02","124","999","0145","0145",7856,4.50000000e+01
"02","125","999","0131","0131",26731,4.05299988e+01
"02","125","999","0132","0132",1272,1.92999995e+00
"02","125","999","0137","0137",1960,2.97000003e+00
"02","125","999","0138","0138",13905,2.10799999e+01
"02","125","999","0145","0145",22080,3.34799995e+01
"02","126","999","0131","0131",2172,4.44099998e+01
"02","126","999","0132","0132",25,5.09999990e-01
"02","126","999","0137","0137",54,1.10000002e+00
"02","126","999","0138","0138",469,9.59000015e+00
"02","126","999","0145","0145",2171,4.43899994e+01
"02","127","999","0131","0131",2657,4.11899986e+01
"02","127","999","0132","0132",38,5.89999974e-01
"02","127","999","0137","0137",75,1.15999997e+00
"02","127","999","0138","0138",480,7.44000006e+00
"02","127","999","0145","0145",3201,4.96199989e+01
"02","128","999","0131","0131",19102,4.38600006e+01
"02","128","999","0132","0132",576,1.32000005e+00
"02","128","999","0137","0137",1638,3.75999999e+00
"02","128","999","0138","0138",12743,2.92600002e+01
"02","128","999","0145","0145",9497,2.17999992e+01
"02","129","999","0131","0131",69587,4.75200005e+01
"02","129","999","0132","0132",2453,1.67999995e+00
"02","129","999","0137","0137",5913,4.03999996e+00
"02","129","999","0138","0138",31950,2.18199997e+01
"02","129","999","0145","0145",36540,2.49500008e+01
"02","130","999","0131","0131",75165,4.01699982e+01
"02","130","999","0132","0132",2613,1.39999998e+00
"02","130","999","0137","0137",7311,3.91000009e+00
"02","130","999","0138","0138",58603,3.13199997e+01
"02","130","999","0145","0145",43405,2.32000008e+01
"02","131","999","0131","0131",2469,3.89700012e+01
"02","131","999","0132","0132",67,1.05999994e+00
"02","131","999","0137","0137",118,1.86000001e+00
"02","131","999","0138","0138",541,8.53999996e+00
"02","131","999","0145","0145",3141,4.95699997e+01
"02","132","999","0131","0131",37165,4.32000008e+01
"02","132","999","0132","0132",1626,1.88999999e+00
"02","132","999","0137","0137",3654,4.25000000e+00
"02","132","999","0138","0138",17420,2.02500000e+01
"02","132","999","0145","0145",26163,3.04099998e+01
"02","133","999","0131","0131",35654,3.34199982e+01
"02","133","999","0132","0132",4059,3.79999995e+00
"02","133","999","0137","0137",4367,4.09000015e+00
"02","133","999","0138","0138",21498,2.01499996e+01
"02","133","999","0145","0145",41115,3.85400009e+01
"02","134","999","0131","0131",38907,3.51500015e+01
"02","134","999","0132","0132",2988,2.70000005e+00
"02","134","999","0137","0137",4435,4.01000023e+00
"02","134","999","0138","0138",25473,2.30100002e+01
"02","134","999","0145","0145",38883,3.51300011e+01
"02","135","999","0131","0131",1364,3.58800011e+01
"02","135","999","0132","0132",34,8.89999986e-01
"02","135","999","0137","0137",38,1.00000000e+00
"02","135","999","0138","0138",278,7.30999994e+00
"02","135","999","0145","0145",2088,5.49199982e+01
"02","991","999","0131","0131",1052737,3.37999992e+01
"02","991","999","0132","0132",75848,2.44000006e+00
"02","991","999","0137","0137",118790,3.80999994e+00
"02","991","999","0138","0138",683173,2.19300003e+01
"02","991","999","0145","0145",1184282,3.80200005e+01
"02","992","999","0131","0131",140443,3.31500015e+01
"02","992","999","0132","0132",9210,2.17000008e+00
"02","992","999","0137","0137",11019,2.59999990e+00
"02","992","999","0138","0138",80673,1.90400009e+01
"02","992","999","0145","0145",182321,4.30299988e+01
"02","993","999","0131","0131",1255593,4.09099998e+01
"02","993","999","0132","0132",68990,2.25000000e+00
"02","993","999","0137","0137",131085,4.26999998e+00
"02","993","999","0138","0138",580397,1.89099998e+01
"02","993","999","0145","0145",1033437,3.36699982e+01
"02","994","999","0131","0131",121850,3.24799995e+01
"02","994","999","0132","0132",5414,1.44000006e+00
"02","994","999","0137","0137",6436,1.72000003e+00
"02","994","999","0138","0138",66499,1.77199993e+01
"02","994","999","0145","0145",174977,4.66399994e+01
"02","995","999","0131","0131",241299,2.96399994e+01
"02","995","999","0132","0132",17161,2.10999990e+00
"02","995","999","0137","0137",22491,2.75999999e+00
"02","995","999","0138","0138",123175,1.51300001e+01
"02","995","999","0145","0145",410012,5.03600006e+01
"02","996","999","0131","0131",118072,2.75499992e+01
"02","996","999","0132","0132",14590,3.40000010e+00
"02","996","999","0137","0137",13212,3.07999992e+00
"02","996","999","0138","0138",64219,1.49899998e+01
"02","996","999","0145","0145",218446,5.09700012e+01
"02","997","999","0131","0131",54566,2.91399994e+01
"02","997","999","0132","0132",4008,2.14000010e+00
"02","997","999","0137","0137",4408,2.34999990e+00
"02","997","999","0138","0138",33401,1.78299999e+01
"02","997","999","0145","0145",90901,4.85400009e+01
"02","998","999","0131","0131",114340,2.88799992e+01
"02","998","999","0132","0132",13800,3.49000001e+00
"02","998","999","0137","0137",21991,5.55999994e+00
"02","998","999","0138","0138",61614,1.55600004e+01
"02","998","999","0145","0145",184129,4.65099983e+01
"02","999","999","0131","0131",3098900,3.51800003e+01
"02","999","999","0132","0132",209021,2.36999989e+00
"02","999","999","0137","0137",329432,3.74000001e+00
"02","999","999","0138","0138",1693151,1.92199993e+01
"02","999","999","0145","0145",3478505,3.94900017e+01
"03","001","999","0501","0501",34545,4.55299988e+01
"03","001","999","0524","0524",31819,4.19399986e+01
"03","001","999","0528","0528",9506,1.25299997e+01
"03","002","999","0501","0501",4144,4.82599983e+01
"03","002","999","0524","0524",3441,4.00699997e+01
"03","002","999","0528","0528",1002,1.16700001e+01
"03","003","999","0501","0501",2334,5.17700005e+01
"03","003","999","0524","0524",1961,4.35000000e+01
"03","003","999","0528","0528",213,4.71999979e+00
"03","004","999","0501","0501",1037,5.11599998e+01
"03","004","999","0524","0524",972,4.79500008e+01
"03","004","999","0528","0528",18,8.89999986e-01
"03","005","999","0501","0501",1248,5.45699997e+01
"03","005","999","0524","0524",1000,4.37299995e+01
"03","005","999","0528","0528",39,1.71000004e+00
"03","006","999","0501","0501",4167,6.63199997e+01
"03","006","999","0524","0524",1838,2.92500000e+01
"03","006","999","0528","0528",278,4.42000008e+00
"03","007","999","0501","0501",1231,4.61699982e+01
"03","007","999","0524","0524",1387,5.20299988e+01
"03","007","999","0528","0528",48,1.79999995e+00
"03","008","999","0501","0501",7206,5.11300011e+01
"03","008","999","0524","0524",5926,4.20499992e+01
"03","008","999","0528","0528",961,6.82000017e+00
"03","009","999","0501","0501",2444,4.57799988e+01
"03","009","999","0524","0524",2414,4.52200012e+01
"03","009","999","0528","0528",480,8.98999977e+00
"03","010","999","0501","0501",2057,5.88400002e+01
"03","010","999","0524","0524",1159,3.31500015e+01
"03","010","999","0528","0528",280,8.01000023e+00
"03","011","999","0501","0501",3439,6.01100006e+01
"03","011","999","0524","0524",2141,3.74199982e+01
"03","011","999","0528","0528",141,2.46000004e+00
"03","012","999","0501","0501",5076,5.36599998e+01
"03","012","999","0524","0524",4167,4.40499992e+01
"03","012","999","0528","0528",217,2.28999996e+00
"03","013","999","0501","0501",8000,5.19099998e+01
"03","013","999","0524","0524",6884,4.46699982e+01
"03","013","999","0528","0528",528,3.43000007e+00
"03","014","999","0501","0501",417,4.57700005e+01
"03","014","999","0524","0524",475,5.21399994e+01
"03","014","999","0528","0528",19,2.08999991e+00
"03","015","999","0501","0501",5598,5.11199989e+01
"03","015","999","0524","0524",4824,4.40499992e+01
"03","015","999","0528","0528",529,4.82999992e+00
"03","016","999","0501","0501",6945,5.38199997e+01
"03","016","999","0524","0524",4457,3.45400009e+01
"03","016","999","0528","0528",1503,1.16499996e+01
"03","999","999","0501","0501",89888,4.97999992e+01
"03","999","999","0524","0524",74865,4.14700012e+01
"03","999","999","0528","0528",15762,8.72999954e+00
"07","001","999","0152","0152",1826,2.56999993e+00
"07","001","999","0501","0501",23051,3.24399986e+01
"07","001","999","0530","0530",8616,1.21199999e+01
"07","001","999","0531","0531",37568,5.28699989e+01
"07","002","999","0152","0152",1236,2.88000011e+00
"07","002","999","0501","0501",15030,3.50600014e+01
"07","002","999","0530","0530",3887,9.06999969e+00
"07","002","999","0531","0531",22719,5.29900017e+01
"07","003","999","0152","0152",0,0.00000000e+00
"07","003","999","0501","0501",228,5.03300018e+01
"07","003","999","0530","0530",20,4.42000008e+00
"07","003","999","0531","0531",205,4.52500000e+01
"07","004","999","0152","0152",0,0.00000000e+00
"07","004","999","0501","0501",302,4.64599991e+01
"07","004","999","0530","0530",46,7.07999992e+00
"07","004","999","0531","0531",302,4.64599991e+01
"07","005","999","0152","0152",234,1.58000004e+00
"07","005","999","0501","0501",6869,4.62999992e+01
"07","005","999","0530","0530",1327,8.94999981e+00
"07","005","999","0531","0531",6405,4.31699982e+01
"07","006","999","0152","0152",535,2.17000008e+00
"07","006","999","0501","0501",5931,2.41000004e+01
"07","006","999","0530","0530",3789,1.53900003e+01
"07","006","999","0531","0531",14358,5.83400002e+01
"07","007","999","0152","0152",5,2.70000011e-01
"07","007","999","0501","0501",786,4.27400017e+01
"07","007","999","0530","0530",106,5.76000023e+00
"07","007","999","0531","0531",942,5.12200012e+01
"07","008","999","0152","0152",6,1.80000007e-01
"07","008","999","0501","0501",1492,4.48199997e+01
"07","008","999","0530","0530",251,7.53999996e+00
"07","008","999","0531","0531",1580,4.74599991e+01
"07","009","999","0152","0152",1,9.00000036e-02
"07","009","999","0501","0501",261,2.33899994e+01
"07","009","999","0530","0530",75,6.71999979e+00
"07","009","999","0531","0531",779,6.98000031e+01
"07","010","999","0152","0152",0,0.00000000e+00
"07","010","999","0501","0501",256,5.34399986e+01
"07","010","999","0530","0530",12,2.50999999e+00
"07","010","999","0531","0531",211,4.40499992e+01
"07","011","999","0152","0152",9,8.39999974e-01
"07","011","999","0501","0501",547,5.11199989e+01
"07","011","999","0530","0530",22,2.05999994e+00
"07","011","999","0531","0531",492,4.59799995e+01
"07","012","999","0152","0152",57,8.29999983e-01
"07","012","999","0501","0501",2823,4.11500015e+01
"07","012","999","0530","0530",595,8.67000008e+00
"07","012","999","0531","0531",3386,4.93499985e+01
"07","013","999","0152","0152",10,2.89999992e-01
"07","013","999","0501","0501",1921,5.56199989e+01
"07","013","999","0530","0530",255,7.38000011e+00
"07","013","999","0531","0531",1268,3.67099991e+01
"07","014","999","0152","0152",50,9.10000026e-01
"07","014","999","0501","0501",3226,5.84599991e+01
"07","014","999","0530","0530",708,1.28299999e+01
"07","014","999","0531","0531",1534,2.77999992e+01
"07","015","999","0152","0152",4215,4.92000008e+00
"07","015","999","0501","0501",44683,5.21399994e+01
"07","015","999","0530","0530",19468,2.27199993e+01
"07","015","999","0531","0531",17327,2.02199993e+01
"07","999","999","0152","0152",8184,3.09999990e+00
"07","999","999","0501","0501",107406,4.07099991e+01
"07","999","999","0530","0530",39177,1.48500004e+01
"07","999","999","0531","0531",109076,4.13400002e+01
"08","001","999","0023","0023",30040,1.60300007e+01
"08","001","999","0050","0050",8388,4.48000002e+00
"08","001","999","0501","0501",70111,3.74199982e+01
"08","001","999","0502","0502",78834,4.20699997e+01
"08","003","999","0023","0023",2665,7.15999985e+00
"08","003","999","0050","0050",334,8.99999976e-01
"08","003","999","0501","0501",19039,5.11199989e+01
"08","003","999","0502","0502",15206,4.08300018e+01
"08","004","999","0023","0023",3435,1.26000004e+01
"08","004","999","0050","0050",534,1.96000004e+00
"08","004","999","0501","0501",10409,3.81699982e+01
"08","004","999","0502","0502",12889,4.72700005e+01
"08","005","999","0023","0023",932,4.67000008e+00
"08","005","999","0050","0050",364,1.82000005e+00
"08","005","999","0501","0501",8676,4.34799995e+01
"08","005","999","0502","0502",9983,5.00299988e+01
"08","006","999","0023","0023",4066,1.97299995e+01
"08","006","999","0050","0050",271,1.30999994e+00
"08","006","999","0501","0501",8090,3.92500000e+01
"08","006","999","0502","0502",8185,3.97099991e+01
"08","007","999","0023","0023",2791,9.11999989e+00
"08","007","999","0050","0050",426,1.38999999e+00
"08","007","999","0501","0501",11565,3.78100014e+01
"08","007","999","0502","0502",15805,5.16699982e+01
"08","008","999","0023","0023",1748,1.14899998e+01
"08","008","999","0050","0050",200,1.30999994e+00
"08","008","999","0501","0501",6743,4.43199997e+01
"08","008","999","0502","0502",6524,4.28800011e+01
"08","009","999","0023","0023",8346,1.52100000e+01
"08","009","999","0050","0050",2124,3.86999989e+00
"08","009","999","0501","0501",24144,4.39900017e+01
"08","009","999","0502","0502",20273,3.69399986e+01
"08","010","999","0023","0023",13137,1.92000008e+01
"08","010","999","0050","0050",2228,3.25999999e+00
"08","010","999","0501","0501",25610,3.74399986e+01
"08","010","999","0502","0502",27434,4.00999985e+01
"08","011","999","0023","0023",725,9.06999969e+00
"08","011","999","0050","0050",57,7.09999979e-01
"08","011","999","0501","0501",4312,5.39599991e+01
"08","011","999","0502","0502",2897,3.62500000e+01
"08","012","999","0023","0023",11467,4.20299988e+01
"08","012","999","0050","0050",275,1.00999999e+00
"08","012","999","0501","0501",9365,3.43300018e+01
"08","012","999","0502","0502",6176,2.26399994e+01
"08","013","999","0023","0023",18159,1.91800003e+01
"08","013","999","0050","0050",1614,1.70000005e+00
"08","013","999","0501","0501",47076,4.97200012e+01
"08","013","999","0502","0502",27831,2.93899994e+01
"08","014","999","0023","0023",567,3.40000010e+00
"08","014","999","0050","0050",131,7.90000021e-01
"08","014","999","0501","0501",8944,5.36500015e+01
"08","014","999","0502","0502",7030,4.21699982e+01
"08","015","999","0023","0023",5104,1.52399998e+01
"08","015","999","0050","0050",690,2.05999994e+00
"08","015","999","0501","0501",16175,4.82999992e+01
"08","015","999","0502","0502",11521,3.44000015e+01
"08","016","999","0023","0023",1633,1.91599998e+01
"08","016","999","0050","0050",40,4.69999999e-01
"08","016","999","0501","0501",4737,5.55900002e+01
"08","016","999","0502","0502",2112,2.47800007e+01
"08","017","999","0023","0023",2700,6.44999981e+00
"08","017","999","0050","0050",317,7.59999990e-01
"08","017","999","0501","0501",17195,4.10600014e+01
"08","017","999","0502","0502",21662,5.17299995e+01
"08","018","999","0023","0023",1481,1.42600002e+01
"08","018","999","0050","0050",89,8.60000014e-01
"08","018","999","0501","0501",5187,4.99399986e+01
"08","018","999","0502","0502",3630,3.49500008e+01
"08","999","999","0023","0023",108996,1.55200005e+01
"08","999","999","0050","0050",18082,2.56999993e+00
"08","999","999","0501","0501",297378,4.23300018e+01
"08","999","999","0502","0502",277992,3.95699997e+01
"10","001","999","0068","0068",550,3.79999995e-01
"10","001","999","0072","0072",630,4.39999998e-01
"10","001","999","0103","0103",6917,4.78000021e+00
"10","001","999","0179","0179",87786,6.06699982e+01
"10","001","999","0251","0251",673,4.69999999e-01
"10","001","999","0406","0406",4596,3.18000007e+00
"10","001","999","0501","0501",43547,3.00900002e+01
"10","002","999","0068","0068",173,5.60000002e-01
"10","002","999","0072","0072",78,2.50000000e-01
"10","002","999","0103","0103",972,3.17000008e+00
"10","002","999","0179","0179",19916,6.49599991e+01
"10","002","999","0251","0251",85,2.80000001e-01
"10","002","999","0406","0406",404,1.32000005e+00
"10","002","999","0501","0501",9030,2.94500008e+01
"10","003","999","0068","0068",3,1.00000001e-01
"10","003","999","0072","0072",6,2.00000003e-01
"10","003","999","0103","0103",34,1.13000000e+00
"10","003","999","0179","0179",1407,4.68400002e+01
"10","003","999","0251","0251",4,1.29999995e-01
"10","003","999","0406","0406",24,8.00000012e-01
"10","003","999","0501","0501",1526,5.07999992e+01
"10","004","999","0068","0068",61,1.29999995e-01
"10","004","999","0072","0072",101,2.19999999e-01
"10","004","999","0103","0103",703,1.53999996e+00
"10","004","999","0179","0179",27601,6.04799995e+01
"10","004","999","0251","0251",316,6.89999998e-01
"10","004","999","0406","0406",262,5.69999993e-01
"10","004","999","0501","0501",16594,3.63600006e+01
"10","005","999","0068","0068",67,1.59999996e-01
"10","005","999","0072","0072",208,5.00000000e-01
"10","005","999","0103","0103",480,1.15999997e+00
"10","005","999","0179","0179",22109,5.32999992e+01
"10","005","999","0251","0251",35,7.99999982e-02
"10","005","999","0406","0406",263,6.29999995e-01
"10","005","999","0501","0501",18317,4.41599998e+01
"10","006","999","0068","0068",3,3.99999991e-02
"10","006","999","0072","0072",5,5.99999987e-02
"10","006","999","0103","0103",22,2.59999990e-01
"10","006","999","0179","0179",3813,4.57900009e+01
"10","006","999","0251","0251",5,5.99999987e-02
"10","006","999","0406","0406",34,4.09999996e-01
"10","006","999","0501","0501",4445,5.33800011e+01
"10","007","999","0068","0068",65,1.70000002e-01
"10","007","999","0072","0072",185,4.79999989e-01
"10","007","999","0103","0103",655,1.71000004e+00
"10","007","999","0179","0179",21598,5.64199982e+01
"10","007","999","0251","0251",65,1.70000002e-01
"10","007","999","0406","0406",290,7.59999990e-01
"10","007","999","0501","0501",15424,4.02900009e+01
"10","008","999","0068","0068",0,0.00000000e+00
"10","008","999","0072","0072",0,0.00000000e+00
"10","008","999","0103","0103",0,0.00000000e+00
"10","008","999","0179","0179",172,4.91399994e+01
"10","008","999","0251","0251",0,0.00000000e+00
"10","008","999","0406","0406",0,0.00000000e+00
"10","008","999","0501","0501",178,5.08600006e+01
"10","009","999","0068","0068",3,9.00000036e-02
"10","009","999","0072","0072",4,1.19999997e-01
"10","009","999","0103","0103",29,8.99999976e-01
"10","009","999","0179","0179",1443,4.48699989e+01
"10","009","999","0251","0251",24,7.50000000e-01
"10","009","999","0406","0406",40,1.24000001e+00
"10","009","999","0501","0501",1673,5.20200005e+01
"10","010","999","0068","0068",23,3.30000013e-01
"10","010","999","0072","0072",25,3.60000014e-01
"10","010","999","0103","0103",90,1.29999995e+00
"10","010","999","0179","0179",3529,5.08400002e+01
"10","010","999","0251","0251",44,6.29999995e-01
"10","010","999","0406","0406",189,2.72000003e+00
"10","010","999","0501","0501",3042,4.38199997e+01
"10","011","999","0068","0068",38,3.89999986e-01
"10","011","999","0072","0072",14,1.40000001e-01
"10","011","999","0103","0103",137,1.39999998e+00
"10","011","999","0179","0179",5511,5.62799988e+01
"10","011","999","0251","0251",330,3.36999989e+00
"10","011","999","0406","0406",184,1.88000000e+00
"10","011","999","0501","0501",3578,3.65400009e+01
"10","012","999","0068","0068",7,1.09999999e-01
"10","012","999","0072","0072",7,1.09999999e-01
"10","012","999","0103","0103",50,7.50000000e-01
"10","012","999","0179","0179",3641,5.48800011e+01
"10","012","999","0251","0251",342,5.15999985e+00
"10","012","999","0406","0406",40,6.00000024e-01
"10","012","999","0501","0501",2547,3.83899994e+01
"10","013","999","0068","0068",0,0.00000000e+00
"10","013","999","0072","0072",0,0.00000000e+00
"10","013","999","0103","0103",0,0.00000000e+00
"10","013","999","0179","0179",269,3.79399986e+01
"10","013","999","0251","0251",119,1.67800007e+01
"10","013","999","0406","0406",5,7.09999979e-01
"10","013","999","0501","0501",316,4.45699997e+01
"10","014","999","0068","0068",2,1.00000001e-01
"10","014","999","0072","0072",4,2.09999993e-01
"10","014","999","0103","0103",6,3.10000002e-01
"10","014","999","0179","0179",915,4.77099991e+01
"10","014","999","0251","0251",28,1.46000004e+00
"10","014","999","0406","0406",2,1.00000001e-01
"10","014","999","0501","0501",961,5.00999985e+01
"10","015","999","0068","0068",19,1.80000007e-01
"10","015","999","0072","0072",24,2.30000004e-01
"10","015","999","0103","0103",102,9.90000010e-01
"10","015","999","0179","0179",5974,5.77000008e+01
"10","015","999","0251","0251",233,2.25000000e+00
"10","015","999","0406","0406",158,1.52999997e+00
"10","015","999","0501","0501",3844,3.71300011e+01
"10","016","999","0068","0068",0,0.00000000e+00
"10","016","999","0072","0072",2,1.19999997e-01
"10","016","999","0103","0103",4,2.39999995e-01
"10","016","999","0179","0179",660,3.94000015e+01
"10","016","999","0251","0251",9,5.40000021e-01
"10","016","999","0406","0406",8,4.79999989e-01
"10","016","999","0501","0501",992,5.92200012e+01
"10","999","999","0068","0068",1014,2.89999992e-01
"10","999","999","0072","0072",1293,3.70000005e-01
"10","999","999","0103","0103",10201,2.88000011e+00
"10","999","999","0179","0179",206344,5.83400002e+01
"10","999","999","0251","0251",2312,6.49999976e-01
"10","999","999","0406","0406",6499,1.84000003e+00
"10","999","999","0501","0501",126014,3.56300011e+01
"14","001","999","0071","0071",2353,1.32000005e+00
"14","001","999","0616","0616",534,3.00000012e-01
"14","001","999","0625","0625",1069,6.00000024e-01
"14","001","999","0900","0900",86851,4.88400002e+01
"14","001","999","0901","0901",885,5.00000000e-01
"14","001","999","0902","0902",4591,2.57999992e+00
"14","001","999","0903","0903",30340,1.70599995e+01
"14","001","999","0905","0905",23298,1.31000004e+01
"14","001","999","0906","0906",1146,6.39999986e-01
"14","001","999","0907","0907",26750,1.50400000e+01
"14","002","999","0071","0071",128,5.60000002e-01
"14","002","999","0616","0616",35,1.50000006e-01
"14","002","999","0625","0625",29,1.29999995e-01
"14","002","999","0900","0900",16742,7.30999985e+01
"14","002","999","0901","0901",52,2.30000004e-01
"14","002","999","0902","0902",487,2.13000011e+00
"14","002","999","0903","0903",2441,1.06599998e+01
"14","002","999","0905","0905",1412,6.17000008e+00
"14","002","999","0906","0906",37,1.59999996e-01
"14","002","999","0907","0907",1540,6.71999979e+00
"14","003","999","0071","0071",69,4.60000008e-01
"14","003","999","0616","0616",14,9.00000036e-02
"14","003","999","0625","0625",34,2.30000004e-01
"14","003","999","0900","0900",11693,7.84400024e+01
"14","003","999","0901","0901",38,2.50000000e-01
"14","003","999","0902","0902",177,1.19000006e+00
"14","003","999","0903","0903",1257,8.43000031e+00
"14","003","999","0905","0905",756,5.07000017e+00
"14","003","999","0906","0906",34,2.30000004e-01
"14","003","999","0907","0907",835,5.59999990e+00
"14","004","999","0071","0071",96,3.40000004e-01
"14","004","999","0616","0616",27,1.00000001e-01
"14","004","999","0625","0625",42,1.50000006e-01
"14","004","999","0900","0900",19398,6.96699982e+01
"14","004","999","0901","0901",143,5.09999990e-01
"14","004","999","0902","0902",2437,8.75000000e+00
"14","004","999","0903","0903",2386,8.56999969e+00
"14","004","999","0905","0905",2304,8.27000046e+00
"14","004","999","0906","0906",82,2.89999992e-01
"14","004","999","0907","0907",928,3.32999992e+00
"14","005","999","0071","0071",30,5.50000012e-01
"14","005","999","0616","0616",5,9.00000036e-02
"14","005","999","0625","0625",5,9.00000036e-02
"14","005","999","0900","0900",3363,6.21399994e+01
"14","005","999","0901","0901",3,5.99999987e-02
"14","005","999","0902","0902",136,2.50999999e+00
"14","005","999","0903","0903",1499,2.77000008e+01
"14","005","999","0905","0905",249,4.59999990e+00
"14","005","999","0906","0906",6,1.09999999e-01
"14","005","999","0907","0907",116,2.14000010e+00
"14","006","999","0071","0071",21,1.89999998e-01
"14","006","999","0616","0616",4,3.99999991e-02
"14","006","999","0625","0625",203,1.79999995e+00
"14","006","999","0900","0900",7646,6.76800003e+01
"14","006","999","0901","0901",1,9.99999978e-03
"14","006","999","0902","0902",2218,1.96299992e+01
"14","006","999","0903","0903",549,4.86000013e+00
"14","006","999","0905","0905",520,4.59999990e+00
"14","006","999","0906","0906",13,1.19999997e-01
"14","006","999","0907","0907",123,1.09000003e+00
"14","007","999","0071","0071",90,2.70000011e-01
"14","007","999","0616","0616",14,3.99999991e-02
"14","007","999","0625","0625",33,1.00000001e-01
"14","007","999","0900","0900",25382,7.73399963e+01
"14","007","999","0901","0901",43,1.29999995e-01
"14","007","999","0902","0902",434,1.32000005e+00
"14","007","999","0903","0903",3881,1.18299999e+01
"14","007","999","0905","0905",2104,6.40999985e+00
"14","007","999","0906","0906",107,3.30000013e-01
"14","007","999","0907","0907",730,2.22000003e+00
"14","008","999","0071","0071",228,3.89999986e-01
"14","008","999","0616","0616",58,1.00000001e-01
"14","008","999","0625","0625",208,3.60000014e-01
"14","008","999","0900","0900",40080,6.92900009e+01
"14","008","999","0901","0901",287,5.00000000e-01
"14","008","999","0902","0902",3286,5.67999983e+00
"14","008","999","0903","0903",7451,1.28800001e+01
"14","008","999","0905","0905",3703,6.40000010e+00
"14","008","999","0906","0906",225,3.89999986e-01
"14","008","999","0907","0907",2315,4.00000000e+00
"14","009","999","0071","0071",99,3.79999995e-01
"14","009","999","0616","0616",17,7.00000003e-02
"14","009","999","0625","0625",190,7.30000019e-01
"14","009","999","0900","0900",17396,6.72099991e+01
"14","009","999","0901","0901",30,1.19999997e-01
"14","009","999","0902","0902",498,1.91999996e+00
"14","009","999","0903","0903",5664,2.18799992e+01
"14","009","999","0905","0905",1447,5.59000015e+00
"14","009","999","0906","0906",45,1.70000002e-01
"14","009","999","0907","0907",497,1.91999996e+00
"14","010","999","0071","0071",109,3.60000014e-01
"14","010","999","0616","0616",55,1.80000007e-01
