pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","025","999",45,45,1.00000000e+02,11162,9.95199966e+01,10678,9.51999969e+01,484,4.32000017e+00,51,4.49999988e-01,3,2.99999993e-02,13521,11216,8.29499969e+01,,,,8.29499969e+01,"0133",99,9.30000007e-01
"02","026","999",62,61,9.83899994e+01,15610,9.96399994e+01,14556,9.29100037e+01,1054,6.73000002e+00,49,3.10000002e-01,7,5.00000007e-02,19951,15666,7.85199966e+01,,,,7.99300003e+01,"0133",170,1.16999996e+00
"02","027","999",142,139,9.78899994e+01,36483,9.93899994e+01,35708,9.72799988e+01,775,2.10999990e+00,218,5.89999974e-01,5,1.99999996e-02,47843,36706,7.67200012e+01,,,,7.84400024e+01,"0133",477,1.34000003e+00
"02","028","999",102,95,9.31399994e+01,25462,9.92600021e+01,24526,9.56100006e+01,936,3.65000010e+00,178,6.89999998e-01,13,5.00000007e-02,33261,25653,7.71299973e+01,,,,8.23499985e+01,"0133",274,1.12000000e+00
"02","029","999",121,119,9.83499985e+01,33015,9.93600006e+01,32309,9.72399979e+01,706,2.11999989e+00,191,5.69999993e-01,21,7.00000003e-02,39875,33227,8.33300018e+01,,,,8.48199997e+01,"0133",407,1.25999999e+00
"02","030","999",93,92,9.89199982e+01,25726,9.98099976e+01,24869,9.64899979e+01,857,3.32999992e+00,42,1.59999996e-01,6,1.99999996e-02,30752,25774,8.38099976e+01,,,,8.38499985e+01,"0133",242,9.70000029e-01
"02","031","999",171,168,9.82500000e+01,46484,9.95699997e+01,45357,9.71600037e+01,1127,2.41000009e+00,173,3.70000005e-01,28,5.99999987e-02,55939,46685,8.34599991e+01,,,,8.50500031e+01,"0133",312,6.89999998e-01
"02","032","999",43,43,1.00000000e+02,12275,9.95299988e+01,11851,9.60899963e+01,424,3.44000006e+00,56,4.49999988e-01,2,1.99999996e-02,14143,12333,8.71999969e+01,,,,8.71999969e+01,"0133",79,6.70000017e-01
"02","033","999",69,67,9.70999985e+01,18473,9.93499985e+01,17750,9.54700012e+01,723,3.89000010e+00,104,5.60000002e-01,16,7.99999982e-02,23244,18593,7.99899979e+01,,,,8.24700012e+01,"0133",87,4.90000010e-01
"02","034","999",146,142,9.72600021e+01,40192,9.93899994e+01,38979,9.63899994e+01,1213,3.00000000e+00,226,5.60000002e-01,21,5.00000007e-02,50655,40439,7.98300018e+01,,,,8.21100006e+01,"0133",376,9.59999979e-01
"02","035","999",470,450,9.57399979e+01,130031,9.94700012e+01,126585,9.68399963e+01,3446,2.64000010e+00,613,4.69999999e-01,76,5.00000007e-02,163009,130720,8.01900024e+01,,,,8.37900009e+01,"0133",1633,1.28999996e+00
"02","036","999",603,589,9.76800003e+01,170106,9.91800003e+01,166283,9.69499969e+01,3823,2.23000002e+00,1298,7.59999990e-01,102,5.99999987e-02,208954,171506,8.20800018e+01,,,,8.40500031e+01,"0133",1683,1.00999999e+00
