sub_votproCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_codFormula,vot_parCodigo,votVotosPartido,votPorcenVotos
"04","011","999","0135","0135",934,3.01499996e+01
"04","011","999","0137","0137",31,1.00000000e+00
"04","011","999","0138","0138",831,2.68199997e+01
"04","012","999","0131","0131",21848,1.81299992e+01
"04","012","999","0132","0132",2556,2.11999989e+00
"04","012","999","0133","0133",2461,2.03999996e+00
"04","012","999","0135","0135",63454,5.26699982e+01
"04","012","999","0137","0137",4221,3.50000000e+00
"04","012","999","0138","0138",25945,2.15300007e+01
"04","013","999","0131","0131",28677,1.76399994e+01
"04","013","999","0132","0132",2924,1.79999995e+00
"04","013","999","0133","0133",6314,3.88000011e+00
"04","013","999","0135","0135",71326,4.38699989e+01
"04","013","999","0137","0137",3039,1.87000000e+00
"04","013","999","0138","0138",50301,3.09400005e+01
"04","014","999","0131","0131",6190,1.93700008e+01
"04","014","999","0132","0132",281,8.79999995e-01
"04","014","999","0133","0133",388,1.21000004e+00
"04","014","999","0135","0135",18771,5.87299995e+01
"04","014","999","0137","0137",498,1.55999994e+00
"04","014","999","0138","0138",5834,1.82500000e+01
"04","015","999","0131","0131",2926,3.18299999e+01
"04","015","999","0132","0132",82,8.89999986e-01
"04","015","999","0133","0133",86,9.39999998e-01
"04","015","999","0135","0135",3512,3.82000008e+01
"04","015","999","0137","0137",156,1.70000005e+00
"04","015","999","0138","0138",2432,2.64500008e+01
"04","016","999","0131","0131",13138,1.85699997e+01
"04","016","999","0132","0132",1119,1.58000004e+00
"04","016","999","0133","0133",1252,1.76999998e+00
"04","016","999","0135","0135",40661,5.74700012e+01
"04","016","999","0137","0137",1590,2.25000000e+00
"04","016","999","0138","0138",12986,1.83600006e+01
"04","017","999","0131","0131",3948,1.65900002e+01
"04","017","999","0132","0132",388,1.63000000e+00
"04","017","999","0133","0133",895,3.75999999e+00
"04","017","999","0135","0135",11892,4.99599991e+01
"04","017","999","0137","0137",372,1.55999994e+00
"04","017","999","0138","0138",6309,2.65000000e+01
"04","018","999","0131","0131",6081,2.43899994e+01
"04","018","999","0132","0132",340,1.36000001e+00
"04","018","999","0133","0133",1071,4.30000019e+00
"04","018","999","0135","0135",10111,4.05499992e+01
"04","018","999","0137","0137",554,2.22000003e+00
"04","018","999","0138","0138",6776,2.71800003e+01
"04","019","999","0131","0131",11204,3.16200008e+01
"04","019","999","0132","0132",598,1.69000006e+00
"04","019","999","0133","0133",1859,5.25000000e+00
"04","019","999","0135","0135",12634,3.56500015e+01
"04","019","999","0137","0137",905,2.54999995e+00
"04","019","999","0138","0138",8237,2.32399998e+01
"04","020","999","0131","0131",24429,1.78700008e+01
"04","020","999","0132","0132",2535,1.85000002e+00
"04","020","999","0133","0133",2289,1.66999996e+00
"04","020","999","0135","0135",66598,4.87200012e+01
"04","020","999","0137","0137",2646,1.94000006e+00
"04","020","999","0138","0138",38186,2.79400005e+01
"04","021","999","0131","0131",11942,1.75599995e+01
"04","021","999","0132","0132",1284,1.88999999e+00
"04","021","999","0133","0133",1532,2.25000000e+00
"04","021","999","0135","0135",36968,5.43600006e+01
"04","021","999","0137","0137",2239,3.28999996e+00
"04","021","999","0138","0138",14043,2.06499996e+01
"04","022","999","0131","0131",918,3.24500008e+01
"04","022","999","0132","0132",24,8.50000024e-01
"04","022","999","0133","0133",22,7.79999971e-01
"04","022","999","0135","0135",965,3.41100006e+01
"04","022","999","0137","0137",34,1.20000005e+00
"04","022","999","0138","0138",866,3.06100006e+01
"04","023","999","0131","0131",14580,1.90799999e+01
"04","023","999","0132","0132",1445,1.88999999e+00
"04","023","999","0133","0133",2027,2.65000010e+00
"04","023","999","0135","0135",38804,5.07700005e+01
"04","023","999","0137","0137",1663,2.18000007e+00
"04","023","999","0138","0138",17913,2.34400005e+01
"04","024","999","0131","0131",3089,2.44699993e+01
"04","024","999","0132","0132",119,9.39999998e-01
"04","024","999","0133","0133",154,1.22000003e+00
"04","024","999","0135","0135",7225,5.72299995e+01
"04","024","999","0137","0137",140,1.11000001e+00
"04","024","999","0138","0138",1897,1.50299997e+01
"04","025","999","0131","0131",2856,3.26800003e+01
"04","025","999","0132","0132",90,1.02999997e+00
"04","025","999","0133","0133",88,1.00999999e+00
"04","025","999","0135","0135",3476,3.97700005e+01
"04","025","999","0137","0137",114,1.29999995e+00
"04","025","999","0138","0138",2116,2.42099991e+01
"04","026","999","0131","0131",15726,2.29300003e+01
"04","026","999","0132","0132",1187,1.73000002e+00
"04","026","999","0133","0133",1276,1.86000001e+00
"04","026","999","0135","0135",32837,4.78800011e+01
"04","026","999","0137","0137",962,1.39999998e+00
"04","026","999","0138","0138",16600,2.42000008e+01
"04","999","999","0131","0131",412263,1.92099991e+01
"04","999","999","0132","0132",38768,1.80999994e+00
"04","999","999","0133","0133",46125,2.15000010e+00
"04","999","999","0135","0135",1142493,5.32400017e+01
"04","999","999","0137","0137",68478,3.19000006e+00
"04","999","999","0138","0138",437791,2.03999996e+01
"05","001","999","0131","0131",93217,4.18100014e+01
"05","001","999","0132","0132",3058,1.37000000e+00
"05","001","999","0133","0133",1126,5.09999990e-01
"05","001","999","0135","0135",84205,3.77700005e+01
"05","001","999","0137","0137",3290,1.48000002e+00
"05","001","999","0138","0138",38037,1.70599995e+01
"05","002","999","0131","0131",33038,6.03199997e+01
"05","002","999","0132","0132",547,1.00000000e+00
"05","002","999","0133","0133",182,3.30000013e-01
"05","002","999","0135","0135",13370,2.44099998e+01
"05","002","999","0137","0137",417,7.59999990e-01
"05","002","999","0138","0138",7221,1.31800003e+01
"05","003","999","0131","0131",13538,5.06300011e+01
"05","003","999","0132","0132",278,1.03999996e+00
"05","003","999","0133","0133",170,6.39999986e-01
"05","003","999","0135","0135",8558,3.20000000e+01
"05","003","999","0137","0137",344,1.28999996e+00
"05","003","999","0138","0138",3853,1.44099998e+01
"05","004","999","0131","0131",13487,5.23499985e+01
"05","004","999","0132","0132",281,1.09000003e+00
"05","004","999","0133","0133",123,4.79999989e-01
"05","004","999","0135","0135",8677,3.36800003e+01
"05","004","999","0137","0137",279,1.08000004e+00
"05","004","999","0138","0138",2917,1.13199997e+01
"05","005","999","0131","0131",10761,5.44900017e+01
"05","005","999","0132","0132",168,8.50000024e-01
"05","005","999","0133","0133",119,6.00000024e-01
"05","005","999","0135","0135",5706,2.88899994e+01
"05","005","999","0137","0137",184,9.30000007e-01
"05","005","999","0138","0138",2812,1.42399998e+01
"05","006","999","0131","0131",12115,6.68600006e+01
"05","006","999","0132","0132",112,6.20000005e-01
"05","006","999","0133","0133",61,3.40000004e-01
"05","006","999","0135","0135",4413,2.43500004e+01
"05","006","999","0137","0137",71,3.89999986e-01
"05","006","999","0138","0138",1348,7.44000006e+00
"05","007","999","0131","0131",17558,4.80499992e+01
"05","007","999","0132","0132",389,1.05999994e+00
"05","007","999","0133","0133",424,1.15999997e+00
"05","007","999","0135","0135",11426,3.12700005e+01
"05","007","999","0137","0137",483,1.32000005e+00
"05","007","999","0138","0138",6261,1.71299992e+01
"05","008","999","0131","0131",15619,5.32700005e+01
"05","008","999","0132","0132",292,1.00000000e+00
"05","008","999","0133","0133",264,8.99999976e-01
"05","008","999","0135","0135",7866,2.68299999e+01
"05","008","999","0137","0137",362,1.23000002e+00
"05","008","999","0138","0138",4919,1.67800007e+01
"05","009","999","0131","0131",9827,4.53499985e+01
"05","009","999","0132","0132",237,1.09000003e+00
"05","009","999","0133","0133",155,7.20000029e-01
"05","009","999","0135","0135",6685,3.08500004e+01
"05","009","999","0137","0137",233,1.08000004e+00
"05","009","999","0138","0138",4530,2.09099998e+01
"05","010","999","0131","0131",6864,5.88300018e+01
"05","010","999","0132","0132",76,6.49999976e-01
"05","010","999","0133","0133",54,4.60000008e-01
"05","010","999","0135","0135",2851,2.44300003e+01
"05","010","999","0137","0137",85,7.30000019e-01
"05","010","999","0138","0138",1738,1.48999996e+01
"05","011","999","0131","0131",13384,5.68899994e+01
"05","011","999","0132","0132",220,9.39999998e-01
"05","011","999","0133","0133",112,4.79999989e-01
"05","011","999","0135","0135",5808,2.46900005e+01
"05","011","999","0137","0137",202,8.60000014e-01
"05","011","999","0138","0138",3802,1.61599998e+01
"05","012","999","0131","0131",4474,4.87400017e+01
"05","012","999","0132","0132",77,8.39999974e-01
"05","012","999","0133","0133",13,1.40000001e-01
"05","012","999","0135","0135",2976,3.24199982e+01
"05","012","999","0137","0137",40,4.39999998e-01
"05","012","999","0138","0138",1599,1.74200001e+01
"05","013","999","0131","0131",8169,6.78799973e+01
"05","013","999","0132","0132",49,4.09999996e-01
"05","013","999","0133","0133",34,2.80000001e-01
"05","013","999","0135","0135",2655,2.20599995e+01
"05","013","999","0137","0137",83,6.89999998e-01
"05","013","999","0138","0138",1045,8.68000031e+00
"05","014","999","0131","0131",5615,5.69300003e+01
"05","014","999","0132","0132",51,5.19999981e-01
"05","014","999","0133","0133",52,5.29999971e-01
"05","014","999","0135","0135",2925,2.96599998e+01
"05","014","999","0137","0137",78,7.90000021e-01
"05","014","999","0138","0138",1142,1.15799999e+01
"05","015","999","0131","0131",8236,5.95000000e+01
"05","015","999","0132","0132",107,7.69999981e-01
"05","015","999","0133","0133",61,4.39999998e-01
"05","015","999","0135","0135",3500,2.52800007e+01
"05","015","999","0137","0137",79,5.69999993e-01
"05","015","999","0138","0138",1860,1.34399996e+01
"05","016","999","0131","0131",3769,5.37000008e+01
"05","016","999","0132","0132",48,6.80000007e-01
"05","016","999","0133","0133",43,6.10000014e-01
"05","016","999","0135","0135",2204,3.13999996e+01
"05","016","999","0137","0137",45,6.39999986e-01
"05","016","999","0138","0138",910,1.29600000e+01
"05","017","999","0131","0131",7116,5.87700005e+01
"05","017","999","0132","0132",91,7.50000000e-01
"05","017","999","0133","0133",73,6.00000024e-01
"05","017","999","0135","0135",3254,2.68700008e+01
"05","017","999","0137","0137",77,6.39999986e-01
"05","017","999","0138","0138",1497,1.23599997e+01
"05","018","999","0131","0131",3900,5.94000015e+01
"05","018","999","0132","0132",23,3.49999994e-01
"05","018","999","0133","0133",19,2.89999992e-01
"05","018","999","0135","0135",1884,2.86900005e+01
"05","018","999","0137","0137",31,4.69999999e-01
"05","018","999","0138","0138",709,1.08000002e+01
"05","019","999","0131","0131",10537,5.19000015e+01
"05","019","999","0132","0132",188,9.30000007e-01
"05","019","999","0133","0133",111,5.50000012e-01
"05","019","999","0135","0135",5696,2.80599995e+01
"05","019","999","0137","0137",211,1.03999996e+00
"05","019","999","0138","0138",3558,1.75300007e+01
"05","020","999","0131","0131",3137,5.66100006e+01
"05","020","999","0132","0132",30,5.40000021e-01
"05","020","999","0133","0133",20,3.60000014e-01
"05","020","999","0135","0135",1656,2.98899994e+01
"05","020","999","0137","0137",42,7.59999990e-01
"05","020","999","0138","0138",656,1.18400002e+01
"05","021","999","0131","0131",4479,4.14300003e+01
"05","021","999","0132","0132",94,8.70000005e-01
"05","021","999","0133","0133",59,5.50000012e-01
"05","021","999","0135","0135",4541,4.20000000e+01
"05","021","999","0137","0137",101,9.30000007e-01
"05","021","999","0138","0138",1537,1.42200003e+01
"05","022","999","0131","0131",2716,5.68400002e+01
"05","022","999","0132","0132",24,5.00000000e-01
"05","022","999","0133","0133",22,4.60000008e-01
"05","022","999","0135","0135",1158,2.42399998e+01
"05","022","999","0137","0137",24,5.00000000e-01
"05","022","999","0138","0138",834,1.74599991e+01
"05","023","999","0131","0131",4375,6.47900009e+01
"05","023","999","0132","0132",41,6.10000014e-01
"05","023","999","0133","0133",31,4.60000008e-01
"05","023","999","0135","0135",1628,2.41100006e+01
"05","023","999","0137","0137",49,7.30000019e-01
"05","023","999","0138","0138",629,9.31000042e+00
"05","024","999","0131","0131",3457,5.61199989e+01
"05","024","999","0132","0132",46,7.50000000e-01
"05","024","999","0133","0133",12,1.89999998e-01
"05","024","999","0135","0135",2035,3.30400009e+01
"05","024","999","0137","0137",36,5.79999983e-01
"05","024","999","0138","0138",574,9.31999969e+00
"05","025","999","0131","0131",1238,6.69899979e+01
"05","025","999","0132","0132",11,6.00000024e-01
"05","025","999","0133","0133",1,5.00000007e-02
"05","025","999","0135","0135",468,2.53199997e+01
"05","025","999","0137","0137",1,5.00000007e-02
"05","025","999","0138","0138",129,6.98000002e+00
"05","999","999","0131","0131",310626,5.02900009e+01
"05","999","999","0132","0132",6538,1.05999994e+00
"05","999","999","0133","0133",3341,5.40000021e-01
"05","999","999","0135","0135",196145,3.17600002e+01
"05","999","999","0137","0137",6847,1.11000001e+00
"05","999","999","0138","0138",94117,1.52399998e+01
"06","001","999","0131","0131",115275,4.66899986e+01
"06","001","999","0132","0132",3704,1.50000000e+00
"06","001","999","0133","0133",1699,6.89999998e-01
"06","001","999","0135","0135",75670,3.06499996e+01
"06","001","999","0137","0137",5729,2.31999993e+00
"06","001","999","0138","0138",44816,1.81499996e+01
"06","002","999","0131","0131",4460,5.66899986e+01
"06","002","999","0132","0132",66,8.39999974e-01
"06","002","999","0133","0133",54,6.89999998e-01
"06","002","999","0135","0135",1963,2.49500008e+01
"06","002","999","0137","0137",92,1.16999996e+00
"06","002","999","0138","0138",1233,1.56700001e+01
"06","003","999","0131","0131",4778,5.86500015e+01
"06","003","999","0132","0132",80,9.80000019e-01
"06","003","999","0133","0133",58,7.09999979e-01
"06","003","999","0135","0135",1919,2.35499992e+01
"06","003","999","0137","0137",150,1.84000003e+00
"06","003","999","0138","0138",1162,1.42600002e+01
"06","004","999","0131","0131",5327,6.18400002e+01
"06","004","999","0132","0132",69,8.00000012e-01
"06","004","999","0133","0133",86,1.00000000e+00
"06","004","999","0135","0135",1822,2.11499996e+01
"06","004","999","0137","0137",90,1.03999996e+00
"06","004","999","0138","0138",1220,1.41599998e+01
"06","005","999","0131","0131",6858,6.54100037e+01
"06","005","999","0132","0132",50,4.79999989e-01
"06","005","999","0133","0133",61,5.79999983e-01
"06","005","999","0135","0135",2026,1.93199997e+01
"06","005","999","0137","0137",69,6.60000026e-01
"06","005","999","0138","0138",1421,1.35500002e+01
"06","006","999","0131","0131",3832,6.20800018e+01
"06","006","999","0132","0132",31,5.00000000e-01
"06","006","999","0133","0133",38,6.20000005e-01
"06","006","999","0135","0135",1639,2.65499992e+01
"06","006","999","0137","0137",51,8.29999983e-01
"06","006","999","0138","0138",582,9.43000031e+00
"06","007","999","0131","0131",10486,6.40199966e+01
"06","007","999","0132","0132",112,6.80000007e-01
"06","007","999","0133","0133",91,5.60000002e-01
"06","007","999","0135","0135",2796,1.70699997e+01
"06","007","999","0137","0137",132,8.10000002e-01
"06","007","999","0138","0138",2762,1.68600006e+01
"06","008","999","0131","0131",21811,6.16599998e+01
"06","008","999","0132","0132",281,7.90000021e-01
"06","008","999","0133","0133",231,6.49999976e-01
"06","008","999","0135","0135",8981,2.53899994e+01
"06","008","999","0137","0137",303,8.60000014e-01
"06","008","999","0138","0138",3766,1.06499996e+01
"06","009","999","0131","0131",1476,7.84300003e+01
"06","009","999","0132","0132",13,6.89999998e-01
"06","009","999","0133","0133",12,6.39999986e-01
"06","009","999","0135","0135",231,1.22700005e+01
"06","009","999","0137","0137",12,6.39999986e-01
"06","009","999","0138","0138",138,7.32999992e+00
"06","010","999","0131","0131",5757,6.78199997e+01
"06","010","999","0132","0132",63,7.40000010e-01
"06","010","999","0133","0133",34,4.00000006e-01
"06","010","999","0135","0135",1705,2.00799999e+01
"06","010","999","0137","0137",64,7.50000000e-01
"06","010","999","0138","0138",866,1.01999998e+01
"06","011","999","0131","0131",18318,5.26500015e+01
"06","011","999","0132","0132",360,1.02999997e+00
"06","011","999","0133","0133",351,1.00999999e+00
"06","011","999","0135","0135",9790,2.81399994e+01
"06","011","999","0137","0137",428,1.23000002e+00
"06","011","999","0138","0138",5547,1.59399996e+01
"06","012","999","0131","0131",8738,6.96999969e+01
"06","012","999","0132","0132",58,4.60000008e-01
"06","012","999","0133","0133",66,5.29999971e-01
"06","012","999","0135","0135",2440,1.94599991e+01
"06","012","999","0137","0137",70,5.60000002e-01
"06","012","999","0138","0138",1164,9.28999996e+00
"06","013","999","0131","0131",24733,4.47000008e+01
"06","013","999","0132","0132",640,1.15999997e+00
"06","013","999","0133","0133",515,9.30000007e-01
"06","013","999","0135","0135",20782,3.75600014e+01
"06","013","999","0137","0137",745,1.35000002e+00
"06","013","999","0138","0138",7915,1.43100004e+01
"06","014","999","0131","0131",9775,5.16599998e+01
"06","014","999","0132","0132",166,8.79999995e-01
"06","014","999","0133","0133",238,1.25999999e+00
"06","014","999","0135","0135",5608,2.96399994e+01
"06","014","999","0137","0137",229,1.21000004e+00
"06","014","999","0138","0138",2906,1.53599997e+01
"06","015","999","0131","0131",10203,6.34700012e+01
"06","015","999","0132","0132",131,8.10000002e-01
"06","015","999","0133","0133",172,1.07000005e+00
"06","015","999","0135","0135",3650,2.27099991e+01
"06","015","999","0137","0137",133,8.29999983e-01
"06","015","999","0138","0138",1786,1.11099997e+01
"06","016","999","0131","0131",7323,5.24700012e+01
"06","016","999","0132","0132",94,6.70000017e-01
"06","016","999","0133","0133",88,6.29999995e-01
"06","016","999","0135","0135",4352,3.11800003e+01
"06","016","999","0137","0137",92,6.60000026e-01
"06","016","999","0138","0138",2007,1.43800001e+01
"06","017","999","0131","0131",9032,6.92900009e+01
"06","017","999","0132","0132",71,5.40000021e-01
"06","017","999","0133","0133",62,4.79999989e-01
"06","017","999","0135","0135",2540,1.94899998e+01
"06","017","999","0137","0137",82,6.29999995e-01
"06","017","999","0138","0138",1248,9.56999969e+00
"06","018","999","0131","0131",4536,6.95599976e+01
"06","018","999","0132","0132",19,2.89999992e-01
"06","018","999","0133","0133",30,4.60000008e-01
"06","018","999","0135","0135",1321,2.02600002e+01
"06","018","999","0137","0137",45,6.89999998e-01
"06","018","999","0138","0138",570,8.73999977e+00
"06","019","999","0131","0131",9016,5.19500008e+01
"06","019","999","0132","0132",119,6.89999998e-01
"06","019","999","0133","0133",80,4.60000008e-01
"06","019","999","0135","0135",6037,3.47900009e+01
"06","019","999","0137","0137",107,6.20000005e-01
"06","019","999","0138","0138",1995,1.15000000e+01
"06","020","999","0131","0131",9356,4.96800003e+01
"06","020","999","0132","0132",173,9.20000017e-01
"06","020","999","0133","0133",144,7.59999990e-01
"06","020","999","0135","0135",6449,3.42400017e+01
"06","020","999","0137","0137",159,8.39999974e-01
"06","020","999","0138","0138",2551,1.35500002e+01
"06","021","999","0131","0131",7707,5.82799988e+01
"06","021","999","0132","0132",74,5.60000002e-01
"06","021","999","0133","0133",71,5.40000021e-01
"06","021","999","0135","0135",3902,2.95100002e+01
"06","021","999","0137","0137",73,5.50000012e-01
"06","021","999","0138","0138",1397,1.05600004e+01
"06","022","999","0131","0131",2229,5.58899994e+01
"06","022","999","0132","0132",27,6.80000007e-01
"06","022","999","0133","0133",24,6.00000024e-01
"06","022","999","0135","0135",1263,3.16700001e+01
"06","022","999","0137","0137",20,5.00000000e-01
"06","022","999","0138","0138",425,1.06599998e+01
"06","023","999","0131","0131",3783,5.53100014e+01
"06","023","999","0132","0132",39,5.69999993e-01
"06","023","999","0133","0133",29,4.19999987e-01
"06","023","999","0135","0135",2084,3.04699993e+01
"06","023","999","0137","0137",40,5.79999983e-01
"06","023","999","0138","0138",865,1.26499996e+01
"06","024","999","0131","0131",12935,6.70100021e+01
"06","024","999","0132","0132",100,5.19999981e-01
"06","024","999","0133","0133",100,5.19999981e-01
"06","024","999","0135","0135",4476,2.31900005e+01
"06","024","999","0137","0137",122,6.29999995e-01
"06","024","999","0138","0138",1570,8.13000011e+00
"06","025","999","0131","0131",26537,6.70599976e+01
"06","025","999","0132","0132",326,8.19999993e-01
"06","025","999","0133","0133",253,6.39999986e-01
"06","025","999","0135","0135",7743,1.95699997e+01
"06","025","999","0137","0137",225,5.69999993e-01
"06","025","999","0138","0138",4488,1.13400002e+01
"06","999","999","0131","0131",344281,5.37400017e+01
"06","999","999","0132","0132",6866,1.07000005e+00
"06","999","999","0133","0133",4587,7.20000029e-01
"06","999","999","0135","0135",181189,2.82800007e+01
"06","999","999","0137","0137",9262,1.45000005e+00
"06","999","999","0138","0138",94400,1.47399998e+01
"07","001","999","0131","0131",26533,3.78800011e+01
"07","001","999","0132","0132",1812,2.58999991e+00
"07","001","999","0133","0133",733,1.04999995e+00
"07","001","999","0135","0135",15793,2.25499992e+01
"07","001","999","0137","0137",2645,3.77999997e+00
"07","001","999","0138","0138",22529,3.21599998e+01
"07","002","999","0131","0131",17962,4.18499985e+01
"07","002","999","0132","0132",1404,3.26999998e+00
"07","002","999","0133","0133",361,8.39999974e-01
"07","002","999","0135","0135",8781,2.04599991e+01
"07","002","999","0137","0137",1453,3.39000010e+00
"07","002","999","0138","0138",12954,3.01900005e+01
"07","003","999","0131","0131",239,6.69499969e+01
"07","003","999","0132","0132",5,1.39999998e+00
"07","003","999","0133","0133",3,8.39999974e-01
"07","003","999","0135","0135",43,1.20400000e+01
"07","003","999","0137","0137",3,8.39999974e-01
"07","003","999","0138","0138",64,1.79300003e+01
"07","004","999","0131","0131",297,6.57099991e+01
"07","004","999","0132","0132",4,8.79999995e-01
"07","004","999","0133","0133",4,8.79999995e-01
"07","004","999","0135","0135",65,1.43800001e+01
"07","004","999","0137","0137",2,4.39999998e-01
"07","004","999","0138","0138",80,1.77000008e+01
"07","005","999","0131","0131",7699,5.75999985e+01
"07","005","999","0132","0132",274,2.04999995e+00
"07","005","999","0133","0133",85,6.39999986e-01
"07","005","999","0135","0135",2141,1.60200005e+01
"07","005","999","0137","0137",642,4.80000019e+00
"07","005","999","0138","0138",2525,1.88899994e+01
"07","006","999","0131","0131",8219,3.56100006e+01
"07","006","999","0132","0132",774,3.34999990e+00
"07","006","999","0133","0133",236,1.01999998e+00
"07","006","999","0135","0135",5828,2.52500000e+01
"07","006","999","0137","0137",1138,4.92999983e+00
"07","006","999","0138","0138",6887,2.98400002e+01
"07","007","999","0131","0131",935,6.32200012e+01
"07","007","999","0132","0132",13,8.79999995e-01
"07","007","999","0133","0133",6,4.09999996e-01
"07","007","999","0135","0135",204,1.37900000e+01
"07","007","999","0137","0137",24,1.62000000e+00
"07","007","999","0138","0138",297,2.00799999e+01
"07","008","999","0131","0131",1545,5.63699989e+01
"07","008","999","0132","0132",15,5.50000012e-01
"07","008","999","0133","0133",12,4.39999998e-01
"07","008","999","0135","0135",433,1.58000002e+01
"07","008","999","0137","0137",31,1.13000000e+00
"07","008","999","0138","0138",705,2.57199993e+01
"07","009","999","0131","0131",322,3.51899986e+01
"07","009","999","0132","0132",6,6.60000026e-01
"07","009","999","0133","0133",14,1.52999997e+00
"07","009","999","0135","0135",122,1.33299999e+01
"07","009","999","0137","0137",12,1.30999994e+00
"07","009","999","0138","0138",439,4.79799995e+01
"07","010","999","0131","0131",246,6.05900002e+01
"07","010","999","0132","0132",0,0.00000000e+00
"07","010","999","0133","0133",1,2.50000000e-01
"07","010","999","0135","0135",16,3.94000006e+00
"07","010","999","0137","0137",2,4.90000010e-01
"07","010","999","0138","0138",141,3.47299995e+01
"07","011","999","0131","0131",523,5.74700012e+01
"07","011","999","0132","0132",20,2.20000005e+00
"07","011","999","0133","0133",5,5.50000012e-01
"07","011","999","0135","0135",94,1.03299999e+01
"07","011","999","0137","0137",12,1.32000005e+00
"07","011","999","0138","0138",256,2.81299992e+01
"07","012","999","0131","0131",2802,4.41699982e+01
"07","012","999","0132","0132",101,1.59000003e+00
"07","012","999","0133","0133",59,9.30000007e-01
"07","012","999","0135","0135",1312,2.06800003e+01
"07","012","999","0137","0137",123,1.94000006e+00
"07","012","999","0138","0138",1946,3.06800003e+01
"07","013","999","0131","0131",1865,6.05900002e+01
"07","013","999","0132","0132",30,9.70000029e-01
"07","013","999","0133","0133",20,6.49999976e-01
"07","013","999","0135","0135",442,1.43599997e+01
"07","013","999","0137","0137",57,1.85000002e+00
"07","013","999","0138","0138",664,2.15699997e+01
"07","014","999","0131","0131",2714,4.49500008e+01
"07","014","999","0132","0132",178,2.95000005e+00
"07","014","999","0133","0133",61,1.00999999e+00
"07","014","999","0135","0135",1198,1.98400002e+01
"07","014","999","0137","0137",103,1.71000004e+00
"07","014","999","0138","0138",1784,2.95499992e+01
"07","015","999","0131","0131",43083,4.12200012e+01
"07","015","999","0132","0132",3683,3.51999998e+00
"07","015","999","0133","0133",1069,1.01999998e+00
"07","015","999","0135","0135",22664,2.16800003e+01
"07","015","999","0137","0137",3852,3.69000006e+00
"07","015","999","0138","0138",30165,2.88600006e+01
"07","999","999","0131","0131",114984,4.15600014e+01
"07","999","999","0132","0132",8319,3.00999999e+00
"07","999","999","0133","0133",2669,9.59999979e-01
"07","999","999","0135","0135",59136,2.13799992e+01
"07","999","999","0137","0137",10099,3.65000010e+00
"07","999","999","0138","0138",81436,2.94400005e+01
"08","001","999","0131","0131",67191,3.32700005e+01
"08","001","999","0132","0132",6486,3.21000004e+00
"08","001","999","0133","0133",2112,1.04999995e+00
"08","001","999","0135","0135",83714,4.14500008e+01
"08","001","999","0137","0137",3844,1.89999998e+00
"08","001","999","0138","0138",38618,1.91200008e+01
"08","003","999","0131","0131",19168,4.76500015e+01
"08","003","999","0132","0132",385,9.59999979e-01
"08","003","999","0133","0133",290,7.20000029e-01
"08","003","999","0135","0135",15028,3.73600006e+01
"08","003","999","0137","0137",377,9.39999998e-01
"08","003","999","0138","0138",4976,1.23699999e+01
"08","004","999","0131","0131",9786,3.34099998e+01
"08","004","999","0132","0132",467,1.59000003e+00
"08","004","999","0133","0133",325,1.11000001e+00
"08","004","999","0135","0135",13418,4.57999992e+01
"08","004","999","0137","0137",436,1.49000001e+00
"08","004","999","0138","0138",4862,1.66000004e+01
"08","005","999","0131","0131",8137,3.84099998e+01
"08","005","999","0132","0132",376,1.76999998e+00
"08","005","999","0133","0133",172,8.10000002e-01
"08","005","999","0135","0135",9646,4.55299988e+01
"08","005","999","0137","0137",227,1.07000005e+00
"08","005","999","0138","0138",2627,1.23999996e+01
"08","006","999","0131","0131",8099,3.60600014e+01
"08","006","999","0132","0132",286,1.26999998e+00
"08","006","999","0133","0133",170,7.59999990e-01
"08","006","999","0135","0135",8559,3.81100006e+01
"08","006","999","0137","0137",218,9.70000029e-01
"08","006","999","0138","0138",5129,2.28400002e+01
"08","007","999","0131","0131",11142,3.33300018e+01
"08","007","999","0132","0132",508,1.51999998e+00
"08","007","999","0133","0133",392,1.16999996e+00
"08","007","999","0135","0135",14408,4.30999985e+01
"08","007","999","0137","0137",639,1.90999997e+00
"08","007","999","0138","0138",6341,1.89699993e+01
"08","008","999","0131","0131",6263,3.75299988e+01
"08","008","999","0132","0132",259,1.54999995e+00
"08","008","999","0133","0133",181,1.08000004e+00
"08","008","999","0135","0135",6847,4.10299988e+01
"08","008","999","0137","0137",238,1.42999995e+00
"08","008","999","0138","0138",2900,1.73799992e+01
"08","009","999","0131","0131",21956,3.61199989e+01
"08","009","999","0132","0132",1661,2.73000002e+00
"08","009","999","0133","0133",696,1.14999998e+00
"08","009","999","0135","0135",21752,3.57900009e+01
"08","009","999","0137","0137",1528,2.50999999e+00
"08","009","999","0138","0138",13192,2.17000008e+01
"08","010","999","0131","0131",24589,3.29900017e+01
"08","010","999","0132","0132",1945,2.60999990e+00
"08","010","999","0133","0133",875,1.16999996e+00
"08","010","999","0135","0135",28305,3.79700012e+01
"08","010","999","0137","0137",1549,2.07999992e+00
"08","010","999","0138","0138",17282,2.31800003e+01
"08","011","999","0131","0131",4256,4.98600006e+01
"08","011","999","0132","0132",71,8.29999983e-01
"08","011","999","0133","0133",56,6.60000026e-01
"08","011","999","0135","0135",2840,3.32700005e+01
"08","011","999","0137","0137",83,9.70000029e-01
"08","011","999","0138","0138",1230,1.44099998e+01
