vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","046","999","0132",5,21,8.00000012e-01,0
"02","046","999","0137",4,31,1.19000006e+00,0
"02","046","999","0138",2,900,3.44199982e+01,0
"02","046","999","0145",1,1209,4.62299995e+01,0
"02","047","999","0131",2,4117,3.45099983e+01,0
"02","047","999","0132",5,149,1.25000000e+00,0
"02","047","999","0137",4,276,2.30999994e+00,0
"02","047","999","0138",3,2241,1.87800007e+01,0
"02","047","999","0145",1,5147,4.31399994e+01,0
"02","048","999","0131",2,3220,4.16500015e+01,0
"02","048","999","0132",4,127,1.63999999e+00,0
"02","048","999","0137",5,100,1.28999996e+00,0
"02","048","999","0138",3,927,1.19899998e+01,0
"02","048","999","0145",1,3358,4.34300003e+01,0
"02","049","999","0131",1,2860,4.20999985e+01,0
"02","049","999","0132",4,483,7.11000013e+00,0
"02","049","999","0137",5,187,2.75000000e+00,0
"02","049","999","0138",3,962,1.41599998e+01,0
"02","049","999","0145",2,2302,3.38800011e+01,0
"02","050","999","0131",2,112923,3.13600006e+01,0
"02","050","999","0132",5,13292,3.69000006e+00,0
"02","050","999","0137",4,13964,3.88000011e+00,0
"02","050","999","0138",3,52214,1.45000000e+01,0
"02","050","999","0145",1,167681,4.65699997e+01,0
"02","051","999","0131",1,17119,3.69599991e+01,0
"02","051","999","0132",5,1101,2.38000011e+00,0
"02","051","999","0137",4,1324,2.85999990e+00,0
"02","051","999","0138",3,10421,2.25000000e+01,0
"02","051","999","0145",2,16354,3.53100014e+01,0
"02","052","999","0131",2,78381,3.36800003e+01,0
"02","052","999","0132",5,7812,3.35999990e+00,0
"02","052","999","0137",4,11742,5.03999996e+00,0
"02","052","999","0138",3,50785,2.18199997e+01,0
"02","052","999","0145",1,84027,3.60999985e+01,0
"02","053","999","0131",1,58122,3.64700012e+01,0
"02","053","999","0132",5,4521,2.83999991e+00,0
"02","053","999","0137",4,7537,4.73000002e+00,0
"02","053","999","0138",3,39789,2.49699993e+01,0
"02","053","999","0145",2,49394,3.09899998e+01,0
"02","054","999","0131",2,3766,3.57099991e+01,0
"02","054","999","0132",4,135,1.27999997e+00,0
"02","054","999","0137",5,126,1.19000006e+00,0
"02","054","999","0138",3,1853,1.75699997e+01,0
"02","054","999","0145",1,4665,4.42400017e+01,0
"02","055","999","0131",3,3113,1.77999992e+01,0
"02","055","999","0132",4,231,1.32000005e+00,0
"02","055","999","0137",5,225,1.28999996e+00,0
"02","055","999","0138",2,6397,3.65800018e+01,0
"02","055","999","0145",1,7520,4.30099983e+01,0
"02","058","999","0131",2,2125,4.15299988e+01,0
"02","058","999","0132",5,42,8.19999993e-01,0
"02","058","999","0137",4,57,1.11000001e+00,0
"02","058","999","0138",3,431,8.42000008e+00,0
"02","058","999","0145",1,2462,4.81100006e+01,0
"02","060","999","0131",2,14821,2.73199997e+01,0
"02","060","999","0132",5,1482,2.73000002e+00,0
"02","060","999","0137",4,1484,2.74000001e+00,0
"02","060","999","0138",3,13092,2.41299992e+01,0
"02","060","999","0145",1,23375,4.30800018e+01,0
"02","065","999","0131",2,4989,3.47900009e+01,0
"02","065","999","0132",4,814,5.67999983e+00,0
"02","065","999","0137",5,434,3.02999997e+00,0
"02","065","999","0138",3,1670,1.16400003e+01,0
"02","065","999","0145",1,6434,4.48600006e+01,0
"02","066","999","0131",2,4160,3.96300011e+01,0
"02","066","999","0132",5,165,1.57000005e+00,0
"02","066","999","0137",4,273,2.59999990e+00,0
"02","066","999","0138",3,1659,1.58100004e+01,0
"02","066","999","0145",1,4239,4.03899994e+01,0
"02","067","999","0131",2,9819,3.65900002e+01,0
"02","067","999","0132",4,465,1.73000002e+00,0
"02","067","999","0137",5,405,1.50999999e+00,0
"02","067","999","0138",3,2637,9.82999992e+00,0
"02","067","999","0145",1,13508,5.03400002e+01,0
"02","068","999","0131",2,3659,3.41699982e+01,0
"02","068","999","0132",5,88,8.19999993e-01,0
"02","068","999","0137",4,148,1.38000000e+00,0
"02","068","999","0138",3,1029,9.60999966e+00,0
"02","068","999","0145",1,5784,5.40200005e+01,0
"02","071","999","0131",2,16505,2.80599995e+01,0
"02","071","999","0132",4,2066,3.50999999e+00,0
"02","071","999","0137",5,1832,3.10999990e+00,0
"02","071","999","0138",3,11002,1.87000008e+01,0
"02","071","999","0145",1,27424,4.66199989e+01,0
"02","073","999","0131",2,1773,2.53199997e+01,0
"02","073","999","0132",5,112,1.60000002e+00,0
"02","073","999","0137",4,143,2.03999996e+00,0
"02","073","999","0138",3,925,1.32100000e+01,0
"02","073","999","0145",1,4049,5.78300018e+01,0
"02","074","999","0131",2,6559,4.08699989e+01,0
"02","074","999","0132",4,307,1.90999997e+00,0
"02","074","999","0137",5,307,1.90999997e+00,0
"02","074","999","0138",3,1705,1.06199999e+01,0
"02","074","999","0145",1,7172,4.46899986e+01,0
"02","075","999","0131",1,13021,4.41199989e+01,0
"02","075","999","0132",5,541,1.83000004e+00,0
"02","075","999","0137",4,1045,3.53999996e+00,0
"02","075","999","0138",2,8057,2.72999992e+01,0
"02","075","999","0145",3,6846,2.32000008e+01,0
"02","076","999","0131",2,13948,3.51899986e+01,0
"02","076","999","0132",5,618,1.55999994e+00,0
"02","076","999","0137",4,1380,3.48000002e+00,0
"02","076","999","0138",3,6854,1.72900009e+01,0
"02","076","999","0145",1,16835,4.24799995e+01,0
"02","077","999","0131",1,128104,4.79399986e+01,0
"02","077","999","0132",5,6946,2.59999990e+00,0
"02","077","999","0137",4,11429,4.28000021e+00,0
"02","077","999","0138",2,60476,2.26299992e+01,0
"02","077","999","0145",3,60265,2.25499992e+01,0
"02","078","999","0131",2,4188,3.25800018e+01,0
"02","078","999","0132",5,238,1.85000002e+00,0
"02","078","999","0137",4,247,1.91999996e+00,0
"02","078","999","0138",3,3824,2.97399998e+01,0
"02","078","999","0145",1,4359,3.39099998e+01,0
"02","079","999","0131",1,103388,4.56100006e+01,0
"02","079","999","0132",5,6221,2.74000001e+00,0
"02","079","999","0137",4,9277,4.09000015e+00,0
"02","079","999","0138",2,57420,2.53299999e+01,0
"02","079","999","0145",3,50389,2.22299995e+01,0
"02","080","999","0131",2,61344,3.03400002e+01,0
"02","080","999","0132",4,10581,5.23000002e+00,0
"02","080","999","0137",5,9303,4.59999990e+00,0
"02","080","999","0138",3,35682,1.76499996e+01,0
"02","080","999","0145",1,85266,4.21699982e+01,0
"02","081","999","0131",1,4424,4.27299995e+01,0
"02","081","999","0132",5,118,1.13999999e+00,0
"02","081","999","0137",4,120,1.15999997e+00,0
"02","081","999","0138",3,1285,1.24099998e+01,0
"02","081","999","0145",2,4406,4.25600014e+01,0
"02","082","999","0131",2,13143,2.39300003e+01,0
"02","082","999","0132",4,2286,4.15999985e+00,0
"02","082","999","0137",5,1445,2.63000011e+00,0
"02","082","999","0138",3,11528,2.09899998e+01,0
"02","082","999","0145",1,26511,4.82799988e+01,0
"02","083","999","0131",2,9210,3.08199997e+01,0
"02","083","999","0132",4,1096,3.67000008e+00,0
"02","083","999","0137",5,610,2.03999996e+00,0
"02","083","999","0138",3,3762,1.25900002e+01,0
"02","083","999","0145",1,15205,5.08800011e+01,0
"02","084","999","0131",2,19125,2.94099998e+01,0
"02","084","999","0132",5,1165,1.78999996e+00,0
"02","084","999","0137",4,2643,4.05999994e+00,0
"02","084","999","0138",3,14558,2.23899994e+01,0
"02","084","999","0145",1,27543,4.23499985e+01,0
"02","085","999","0131",1,10263,4.27900009e+01,0
"02","085","999","0132",5,394,1.63999999e+00,0
"02","085","999","0137",4,473,1.97000003e+00,0
"02","085","999","0138",3,4560,1.90100002e+01,0
"02","085","999","0145",2,8293,3.45800018e+01,0
"02","088","999","0131",1,964,4.29000015e+01,0
"02","088","999","0132",4,32,1.41999996e+00,0
"02","088","999","0137",5,17,7.59999990e-01,0
"02","088","999","0138",3,586,2.60799999e+01,0
"02","088","999","0145",2,648,2.88400002e+01,0
"02","089","999","0131",2,59533,3.75600014e+01,0
"02","089","999","0132",5,3208,2.01999998e+00,0
