sub_proCodigoProvincia,sub_depCodigoDepartamento,sub_munCodigoMunicipio,sub_mesCodigoCircuito,sub_mesCodigoMesa,sub_mesCodSexo,sub_votparCodigo,sub_parCodigo,ordenPartidos,subVotosPartido
"20","001","004","0006 ","0266","X","0702","3071",6,2
"20","001","004","0006 ","0266","X","0702","3102",7,3
"20","001","004","0006 ","0266","X","0702","3108",8,1
"20","001","004","0006 ","0266","X","0702","3131",9,17
"20","001","004","0006 ","0267","X","0701","3027",1,39
"20","001","004","0006 ","0267","X","0701","3034",2,13
"20","001","004","0006 ","0267","X","0701","3085",3,5
"20","001","004","0006 ","0267","X","0701","3130",4,3
"20","001","004","0006 ","0267","X","0701","3137",5,11
"20","001","004","0006 ","0267","X","0702","3001",2,0
"20","001","004","0006 ","0267","X","0702","3002",1,4
"20","001","004","0006 ","0267","X","0702","3019",3,29
"20","001","004","0006 ","0267","X","0702","3025",4,37
"20","001","004","0006 ","0267","X","0702","3053",5,16
"20","001","004","0006 ","0267","X","0702","3071",6,7
"20","001","004","0006 ","0267","X","0702","3102",7,17
"20","001","004","0006 ","0267","X","0702","3108",8,1
"20","001","004","0006 ","0267","X","0702","3131",9,23
"20","001","004","0006 ","0268","X","0701","3027",1,40
"20","001","004","0006 ","0268","X","0701","3034",2,6
"20","001","004","0006 ","0268","X","0701","3085",3,8
"20","001","004","0006 ","0268","X","0701","3130",4,11
"20","001","004","0006 ","0268","X","0701","3137",5,21
"20","001","004","0006 ","0268","X","0702","3001",2,2
"20","001","004","0006 ","0268","X","0702","3002",1,5
"20","001","004","0006 ","0268","X","0702","3019",3,24
"20","001","004","0006 ","0268","X","0702","3025",4,22
"20","001","004","0006 ","0268","X","0702","3053",5,16
"20","001","004","0006 ","0268","X","0702","3071",6,3
"20","001","004","0006 ","0268","X","0702","3102",7,3
"20","001","004","0006 ","0268","X","0702","3108",8,2
"20","001","004","0006 ","0268","X","0702","3131",9,27
"20","001","004","0006 ","0269","X","0701","3027",1,34
"20","001","004","0006 ","0269","X","0701","3034",2,10
"20","001","004","0006 ","0269","X","0701","3085",3,7
"20","001","004","0006 ","0269","X","0701","3130",4,13
"20","001","004","0006 ","0269","X","0701","3137",5,19
"20","001","004","0006 ","0269","X","0702","3001",2,6
"20","001","004","0006 ","0269","X","0702","3002",1,3
"20","001","004","0006 ","0269","X","0702","3019",3,22
"20","001","004","0006 ","0269","X","0702","3025",4,18
"20","001","004","0006 ","0269","X","0702","3053",5,8
"20","001","004","0006 ","0269","X","0702","3071",6,4
"20","001","004","0006 ","0269","X","0702","3102",7,5
"20","001","004","0006 ","0269","X","0702","3108",8,4
"20","001","004","0006 ","0269","X","0702","3131",9,26
"20","001","004","0006 ","0270","X","0701","3027",1,41
"20","001","004","0006 ","0270","X","0701","3034",2,7
"20","001","004","0006 ","0270","X","0701","3085",3,0
"20","001","004","0006 ","0270","X","0701","3130",4,0
"20","001","004","0006 ","0270","X","0701","3137",5,10
"20","001","004","0006 ","0270","X","0702","3001",2,5
"20","001","004","0006 ","0270","X","0702","3002",1,1
"20","001","004","0006 ","0270","X","0702","3019",3,28
"20","001","004","0006 ","0270","X","0702","3025",4,17
"20","001","004","0006 ","0270","X","0702","3053",5,15
"20","001","004","0006 ","0270","X","0702","3071",6,8
"20","001","004","0006 ","0270","X","0702","3102",7,0
"20","001","004","0006 ","0270","X","0702","3108",8,0
"20","001","004","0006 ","0270","X","0702","3131",9,31
"20","001","004","0006 ","0271","X","0701","3027",1,42
"20","001","004","0006 ","0271","X","0701","3034",2,13
"20","001","004","0006 ","0271","X","0701","3085",3,9
"20","001","004","0006 ","0271","X","0701","3130",4,20
"20","001","004","0006 ","0271","X","0701","3137",5,15
"20","001","004","0006 ","0271","X","0702","3001",2,1
"20","001","004","0006 ","0271","X","0702","3002",1,3
"20","001","004","0006 ","0271","X","0702","3019",3,12
"20","001","004","0006 ","0271","X","0702","3025",4,15
"20","001","004","0006 ","0271","X","0702","3053",5,16
"20","001","004","0006 ","0271","X","0702","3071",6,4
"20","001","004","0006 ","0271","X","0702","3102",7,10
"20","001","004","0006 ","0271","X","0702","3108",8,4
"20","001","004","0006 ","0271","X","0702","3131",9,16
"20","001","004","0006 ","0272","X","0701","3027",1,33
"20","001","004","0006 ","0272","X","0701","3034",2,8
"20","001","004","0006 ","0272","X","0701","3085",3,13
"20","001","004","0006 ","0272","X","0701","3130",4,14
"20","001","004","0006 ","0272","X","0701","3137",5,20
"20","001","004","0006 ","0272","X","0702","3001",2,6
"20","001","004","0006 ","0272","X","0702","3002",1,13
"20","001","004","0006 ","0272","X","0702","3019",3,20
"20","001","004","0006 ","0272","X","0702","3025",4,27
"20","001","004","0006 ","0272","X","0702","3053",5,18
"20","001","004","0006 ","0272","X","0702","3071",6,6
"20","001","004","0006 ","0272","X","0702","3102",7,6
"20","001","004","0006 ","0272","X","0702","3108",8,7
"20","001","004","0006 ","0272","X","0702","3131",9,16
"20","001","004","0006 ","0273","X","0701","3027",1,39
"20","001","004","0006 ","0273","X","0701","3034",2,11
"20","001","004","0006 ","0273","X","0701","3085",3,12
"20","001","004","0006 ","0273","X","0701","3130",4,0
"20","001","004","0006 ","0273","X","0701","3137",5,13
"20","001","004","0006 ","0273","X","0702","3001",2,3
"20","001","004","0006 ","0273","X","0702","3002",1,8
"20","001","004","0006 ","0273","X","0702","3019",3,15
"20","001","004","0006 ","0273","X","0702","3025",4,28
"20","001","004","0006 ","0273","X","0702","3053",5,15
"20","001","004","0006 ","0273","X","0702","3071",6,6
"20","001","004","0006 ","0273","X","0702","3102",7,5
"20","001","004","0006 ","0273","X","0702","3108",8,5
"20","001","004","0006 ","0273","X","0702","3131",9,10
"20","001","004","0006 ","0274","X","0701","3027",1,38
"20","001","004","0006 ","0274","X","0701","3034",2,8
"20","001","004","0006 ","0274","X","0701","3085",3,7
"20","001","004","0006 ","0274","X","0701","3130",4,6
"20","001","004","0006 ","0274","X","0701","3137",5,24
"20","001","004","0006 ","0274","X","0702","3001",2,2
"20","001","004","0006 ","0274","X","0702","3002",1,3
"20","001","004","0006 ","0274","X","0702","3019",3,19
"20","001","004","0006 ","0274","X","0702","3025",4,37
"20","001","004","0006 ","0274","X","0702","3053",5,20
"20","001","004","0006 ","0274","X","0702","3071",6,7
"20","001","004","0006 ","0274","X","0702","3102",7,1
"20","001","004","0006 ","0274","X","0702","3108",8,4
"20","001","004","0006 ","0274","X","0702","3131",9,23
"20","001","004","0006 ","0275","X","0701","3027",1,47
"20","001","004","0006 ","0275","X","0701","3034",2,4
"20","001","004","0006 ","0275","X","0701","3085",3,14
"20","001","004","0006 ","0275","X","0701","3130",4,7
"20","001","004","0006 ","0275","X","0701","3137",5,16
"20","001","004","0006 ","0275","X","0702","3001",2,6
"20","001","004","0006 ","0275","X","0702","3002",1,1
"20","001","004","0006 ","0275","X","0702","3019",3,14
"20","001","004","0006 ","0275","X","0702","3025",4,26
"20","001","004","0006 ","0275","X","0702","3053",5,6
"20","001","004","0006 ","0275","X","0702","3071",6,2
"20","001","004","0006 ","0275","X","0702","3102",7,3
"20","001","004","0006 ","0275","X","0702","3108",8,9
"20","001","004","0006 ","0275","X","0702","3131",9,33
"20","001","004","0006 ","0276","X","0701","3027",1,26
"20","001","004","0006 ","0276","X","0701","3034",2,11
"20","001","004","0006 ","0276","X","0701","3085",3,9
"20","001","004","0006 ","0276","X","0701","3130",4,11
"20","001","004","0006 ","0276","X","0701","3137",5,15
"20","001","004","0006 ","0276","X","0702","3001",2,2
"20","001","004","0006 ","0276","X","0702","3002",1,4
"20","001","004","0006 ","0276","X","0702","3019",3,22
"20","001","004","0006 ","0276","X","0702","3025",4,28
"20","001","004","0006 ","0276","X","0702","3053",5,17
"20","001","004","0006 ","0276","X","0702","3071",6,4
"20","001","004","0006 ","0276","X","0702","3102",7,7
"20","001","004","0006 ","0276","X","0702","3108",8,9
"20","001","004","0006 ","0276","X","0702","3131",9,16
"20","001","004","0006 ","0277","X","0701","3027",1,28
"20","001","004","0006 ","0277","X","0701","3034",2,12
"20","001","004","0006 ","0277","X","0701","3085",3,10
"20","001","004","0006 ","0277","X","0701","3130",4,20
"20","001","004","0006 ","0277","X","0701","3137",5,20
"20","001","004","0006 ","0277","X","0702","3001",2,3
"20","001","004","0006 ","0277","X","0702","3002",1,7
"20","001","004","0006 ","0277","X","0702","3019",3,23
"20","001","004","0006 ","0277","X","0702","3025",4,24
"20","001","004","0006 ","0277","X","0702","3053",5,14
"20","001","004","0006 ","0277","X","0702","3071",6,3
"20","001","004","0006 ","0277","X","0702","3102",7,4
"20","001","004","0006 ","0277","X","0702","3108",8,7
"20","001","004","0006 ","0277","X","0702","3131",9,13
"20","001","004","0006 ","0278","X","0701","3027",1,31
"20","001","004","0006 ","0278","X","0701","3034",2,10
"20","001","004","0006 ","0278","X","0701","3085",3,16
"20","001","004","0006 ","0278","X","0701","3130",4,13
"20","001","004","0006 ","0278","X","0701","3137",5,10
"20","001","004","0006 ","0278","X","0702","3001",2,4
"20","001","004","0006 ","0278","X","0702","3002",1,4
"20","001","004","0006 ","0278","X","0702","3019",3,20
"20","001","004","0006 ","0278","X","0702","3025",4,33
"20","001","004","0006 ","0278","X","0702","3053",5,9
"20","001","004","0006 ","0278","X","0702","3071",6,6
"20","001","004","0006 ","0278","X","0702","3102",7,3
"20","001","004","0006 ","0278","X","0702","3108",8,2
"20","001","004","0006 ","0278","X","0702","3131",9,19
"20","001","004","0006 ","0279","X","0701","3027",1,37
"20","001","004","0006 ","0279","X","0701","3034",2,4
"20","001","004","0006 ","0279","X","0701","3085",3,9
"20","001","004","0006 ","0279","X","0701","3130",4,13
"20","001","004","0006 ","0279","X","0701","3137",5,27
"20","001","004","0006 ","0279","X","0702","3001",2,3
"20","001","004","0006 ","0279","X","0702","3002",1,5
"20","001","004","0006 ","0279","X","0702","3019",3,18
"20","001","004","0006 ","0279","X","0702","3025",4,36
"20","001","004","0006 ","0279","X","0702","3053",5,8
"20","001","004","0006 ","0279","X","0702","3071",6,2
"20","001","004","0006 ","0279","X","0702","3102",7,5
"20","001","004","0006 ","0279","X","0702","3108",8,4
"20","001","004","0006 ","0279","X","0702","3131",9,13
"20","001","004","0006 ","0280","X","0701","3027",1,39
"20","001","004","0006 ","0280","X","0701","3034",2,8
"20","001","004","0006 ","0280","X","0701","3085",3,7
"20","001","004","0006 ","0280","X","0701","3130",4,0
"20","001","004","0006 ","0280","X","0701","3137",5,26
"20","001","004","0006 ","0280","X","0702","3001",2,5
"20","001","004","0006 ","0280","X","0702","3002",1,3
"20","001","004","0006 ","0280","X","0702","3019",3,22
"20","001","004","0006 ","0280","X","0702","3025",4,24
"20","001","004","0006 ","0280","X","0702","3053",5,4
"20","001","004","0006 ","0280","X","0702","3071",6,9
"20","001","004","0006 ","0280","X","0702","3102",7,11
"20","001","004","0006 ","0280","X","0702","3108",8,13
"20","001","004","0006 ","0280","X","0702","3131",9,14
"20","001","004","0006 ","0281","X","0701","3027",1,33
"20","001","004","0006 ","0281","X","0701","3034",2,6
"20","001","004","0006 ","0281","X","0701","3085",3,7
"20","001","004","0006 ","0281","X","0701","3130",4,16
"20","001","004","0006 ","0281","X","0701","3137",5,22
"20","001","004","0006 ","0281","X","0702","3001",2,2
"20","001","004","0006 ","0281","X","0702","3002",1,6
"20","001","004","0006 ","0281","X","0702","3019",3,26
"20","001","004","0006 ","0281","X","0702","3025",4,11
"20","001","004","0006 ","0281","X","0702","3053",5,16
"20","001","004","0006 ","0281","X","0702","3071",6,2
"20","001","004","0006 ","0281","X","0702","3102",7,10
"20","001","004","0006 ","0281","X","0702","3108",8,5
"20","001","004","0006 ","0281","X","0702","3131",9,18
"20","001","004","0006 ","0282","X","0701","3027",1,37
"20","001","004","0006 ","0282","X","0701","3034",2,3
"20","001","004","0006 ","0282","X","0701","3085",3,14
"20","001","004","0006 ","0282","X","0701","3130",4,3
"20","001","004","0006 ","0282","X","0701","3137",5,14
"20","001","004","0006 ","0282","X","0702","3001",2,4
"20","001","004","0006 ","0282","X","0702","3002",1,4
"20","001","004","0006 ","0282","X","0702","3019",3,26
"20","001","004","0006 ","0282","X","0702","3025",4,29
"20","001","004","0006 ","0282","X","0702","3053",5,16
"20","001","004","0006 ","0282","X","0702","3071",6,4
"20","001","004","0006 ","0282","X","0702","3102",7,10
"20","001","004","0006 ","0282","X","0702","3108",8,8
"20","001","004","0006 ","0282","X","0702","3131",9,29
"20","001","004","0006 ","0283","X","0701","3027",1,35
"20","001","004","0006 ","0283","X","0701","3034",2,4
"20","001","004","0006 ","0283","X","0701","3085",3,13
"20","001","004","0006 ","0283","X","0701","3130",4,17
"20","001","004","0006 ","0283","X","0701","3137",5,17
"20","001","004","0006 ","0283","X","0702","3001",2,4
"20","001","004","0006 ","0283","X","0702","3002",1,12
"20","001","004","0006 ","0283","X","0702","3019",3,21
"20","001","004","0006 ","0283","X","0702","3025",4,23
"20","001","004","0006 ","0283","X","0702","3053",5,13
"20","001","004","0006 ","0283","X","0702","3071",6,3
"20","001","004","0006 ","0283","X","0702","3102",7,11
"20","001","004","0006 ","0283","X","0702","3108",8,7
"20","001","004","0006 ","0283","X","0702","3131",9,13
"20","001","004","0006 ","0284","X","0701","3027",1,25
"20","001","004","0006 ","0284","X","0701","3034",2,13
"20","001","004","0006 ","0284","X","0701","3085",3,12
"20","001","004","0006 ","0284","X","0701","3130",4,8
"20","001","004","0006 ","0284","X","0701","3137",5,17
"20","001","004","0006 ","0284","X","0702","3001",2,7
"20","001","004","0006 ","0284","X","0702","3002",1,10
"20","001","004","0006 ","0284","X","0702","3019",3,15
"20","001","004","0006 ","0284","X","0702","3025",4,19
"20","001","004","0006 ","0284","X","0702","3053",5,18
"20","001","004","0006 ","0284","X","0702","3071",6,3
"20","001","004","0006 ","0284","X","0702","3102",7,11
"20","001","004","0006 ","0284","X","0702","3108",8,8
"20","001","004","0006 ","0284","X","0702","3131",9,18
"20","001","004","0006 ","0285","X","0701","3027",1,18
"20","001","004","0006 ","0285","X","0701","3034",2,13
"20","001","004","0006 ","0285","X","0701","3085",3,13
"20","001","004","0006 ","0285","X","0701","3130",4,10
"20","001","004","0006 ","0285","X","0701","3137",5,10
"20","001","004","0006 ","0285","X","0702","3001",2,5
"20","001","004","0006 ","0285","X","0702","3002",1,3
"20","001","004","0006 ","0285","X","0702","3019",3,21
"20","001","004","0006 ","0285","X","0702","3025",4,21
"20","001","004","0006 ","0285","X","0702","3053",5,11
"20","001","004","0006 ","0285","X","0702","3071",6,7
"20","001","004","0006 ","0285","X","0702","3102",7,9
"20","001","004","0006 ","0285","X","0702","3108",8,1
"20","001","004","0006 ","0285","X","0702","3131",9,35
"20","001","004","0006 ","0286","X","0701","3027",1,38
"20","001","004","0006 ","0286","X","0701","3034",2,5
"20","001","004","0006 ","0286","X","0701","3085",3,10
"20","001","004","0006 ","0286","X","0701","3130",4,15
"20","001","004","0006 ","0286","X","0701","3137",5,21
"20","001","004","0006 ","0286","X","0702","3001",2,3
"20","001","004","0006 ","0286","X","0702","3002",1,1
"20","001","004","0006 ","0286","X","0702","3019",3,23
"20","001","004","0006 ","0286","X","0702","3025",4,28
"20","001","004","0006 ","0286","X","0702","3053",5,19
"20","001","004","0006 ","0286","X","0702","3071",6,1
"20","001","004","0006 ","0286","X","0702","3102",7,2
"20","001","004","0006 ","0286","X","0702","3108",8,3
"20","001","004","0006 ","0286","X","0702","3131",9,9
"20","001","004","0006 ","0287","X","0701","3027",1,40
"20","001","004","0006 ","0287","X","0701","3034",2,6
"20","001","004","0006 ","0287","X","0701","3085",3,20
"20","001","004","0006 ","0287","X","0701","3130",4,14
"20","001","004","0006 ","0287","X","0701","3137",5,18
"20","001","004","0006 ","0287","X","0702","3001",2,7
"20","001","004","0006 ","0287","X","0702","3002",1,12
"20","001","004","0006 ","0287","X","0702","3019",3,20
"20","001","004","0006 ","0287","X","0702","3025",4,15
"20","001","004","0006 ","0287","X","0702","3053",5,12
"20","001","004","0006 ","0287","X","0702","3071",6,2
"20","001","004","0006 ","0287","X","0702","3102",7,7
"20","001","004","0006 ","0287","X","0702","3108",8,15
"20","001","004","0006 ","0287","X","0702","3131",9,15
"20","001","004","0006 ","0288","X","0701","3027",1,48
"20","001","004","0006 ","0288","X","0701","3034",2,6
"20","001","004","0006 ","0288","X","0701","3085",3,15
"20","001","004","0006 ","0288","X","0701","3130",4,8
"20","001","004","0006 ","0288","X","0701","3137",5,13
"20","001","004","0006 ","0288","X","0702","3001",2,3
"20","001","004","0006 ","0288","X","0702","3002",1,6
"20","001","004","0006 ","0288","X","0702","3019",3,27
"20","001","004","0006 ","0288","X","0702","3025",4,24
"20","001","004","0006 ","0288","X","0702","3053",5,8
"20","001","004","0006 ","0288","X","0702","3071",6,2
"20","001","004","0006 ","0288","X","0702","3102",7,0
"20","001","004","0006 ","0288","X","0702","3108",8,0
"20","001","004","0006 ","0288","X","0702","3131",9,24
"20","001","004","0006 ","0289","X","0701","3027",1,28
"20","001","004","0006 ","0289","X","0701","3034",2,2
"20","001","004","0006 ","0289","X","0701","3085",3,11
"20","001","004","0006 ","0289","X","0701","3130",4,13
"20","001","004","0006 ","0289","X","0701","3137",5,12
"20","001","004","0006 ","0289","X","0702","3001",2,2
"20","001","004","0006 ","0289","X","0702","3002",1,10
"20","001","004","0006 ","0289","X","0702","3019",3,27
"20","001","004","0006 ","0289","X","0702","3025",4,36
"20","001","004","0006 ","0289","X","0702","3053",5,9
"20","001","004","0006 ","0289","X","0702","3071",6,9
"20","001","004","0006 ","0289","X","0702","3102",7,2
"20","001","004","0006 ","0289","X","0702","3108",8,1
"20","001","004","0006 ","0289","X","0702","3131",9,16
"20","001","004","0006 ","0290","X","0701","3027",1,48
"20","001","004","0006 ","0290","X","0701","3034",2,8
"20","001","004","0006 ","0290","X","0701","3085",3,9
"20","001","004","0006 ","0290","X","0701","3130",4,20
"20","001","004","0006 ","0290","X","0701","3137",5,16
"20","001","004","0006 ","0290","X","0702","3001",2,0
"20","001","004","0006 ","0290","X","0702","3002",1,1
"20","001","004","0006 ","0290","X","0702","3019",3,17
"20","001","004","0006 ","0290","X","0702","3025",4,21
"20","001","004","0006 ","0290","X","0702","3053",5,20
"20","001","004","0006 ","0290","X","0702","3071",6,13
"20","001","004","0006 ","0290","X","0702","3102",7,6
"20","001","004","0006 ","0290","X","0702","3108",8,1
"20","001","004","0006 ","0290","X","0702","3131",9,12
"20","001","004","0006 ","0291","X","0701","3027",1,19
"20","001","004","0006 ","0291","X","0701","3034",2,8
"20","001","004","0006 ","0291","X","0701","3085",3,13
"20","001","004","0006 ","0291","X","0701","3130",4,10
"20","001","004","0006 ","0291","X","0701","3137",5,12
"20","001","004","0006 ","0291","X","0702","3001",2,1
"20","001","004","0006 ","0291","X","0702","3002",1,4
"20","001","004","0006 ","0291","X","0702","3019",3,21
"20","001","004","0006 ","0291","X","0702","3025",4,33
"20","001","004","0006 ","0291","X","0702","3053",5,11
"20","001","004","0006 ","0291","X","0702","3071",6,5
"20","001","004","0006 ","0291","X","0702","3102",7,3
"20","001","004","0006 ","0291","X","0702","3108",8,4
"20","001","004","0006 ","0291","X","0702","3131",9,25
"20","001","004","0006 ","0292","X","0701","3027",1,27
"20","001","004","0006 ","0292","X","0701","3034",2,8
"20","001","004","0006 ","0292","X","0701","3085",3,17
"20","001","004","0006 ","0292","X","0701","3130",4,6
"20","001","004","0006 ","0292","X","0701","3137",5,13
"20","001","004","0006 ","0292","X","0702","3001",2,5
"20","001","004","0006 ","0292","X","0702","3002",1,3
"20","001","004","0006 ","0292","X","0702","3019",3,14
"20","001","004","0006 ","0292","X","0702","3025",4,24
"20","001","004","0006 ","0292","X","0702","3053",5,16
"20","001","004","0006 ","0292","X","0702","3071",6,8
"20","001","004","0006 ","0292","X","0702","3102",7,7
"20","001","004","0006 ","0292","X","0702","3108",8,7
"20","001","004","0006 ","0292","X","0702","3131",9,14
"20","001","004","0006 ","0293","X","0701","3027",1,34
"20","001","004","0006 ","0293","X","0701","3034",2,8
"20","001","004","0006 ","0293","X","0701","3085",3,14
"20","001","004","0006 ","0293","X","0701","3130",4,10
"20","001","004","0006 ","0293","X","0701","3137",5,18
"20","001","004","0006 ","0293","X","0702","3001",2,5
"20","001","004","0006 ","0293","X","0702","3002",1,1
"20","001","004","0006 ","0293","X","0702","3019",3,20
"20","001","004","0006 ","0293","X","0702","3025",4,33
"20","001","004","0006 ","0293","X","0702","3053",5,15
"20","001","004","0006 ","0293","X","0702","3071",6,4
"20","001","004","0006 ","0293","X","0702","3102",7,9
"20","001","004","0006 ","0293","X","0702","3108",8,3
"20","001","004","0006 ","0293","X","0702","3131",9,25
"20","001","004","0006 ","0294","X","0701","3027",1,41
"20","001","004","0006 ","0294","X","0701","3034",2,7
"20","001","004","0006 ","0294","X","0701","3085",3,12
"20","001","004","0006 ","0294","X","0701","3130",4,13
"20","001","004","0006 ","0294","X","0701","3137",5,17
"20","001","004","0006 ","0294","X","0702","3001",2,9
"20","001","004","0006 ","0294","X","0702","3002",1,9
"20","001","004","0006 ","0294","X","0702","3019",3,22
"20","001","004","0006 ","0294","X","0702","3025",4,15
"20","001","004","0006 ","0294","X","0702","3053",5,14
"20","001","004","0006 ","0294","X","0702","3071",6,3
"20","001","004","0006 ","0294","X","0702","3102",7,5
"20","001","004","0006 ","0294","X","0702","3108",8,3
"20","001","004","0006 ","0294","X","0702","3131",9,20
"20","001","004","0006 ","0295","X","0701","3027",1,3
"20","001","004","0006 ","0295","X","0701","3034",2,10
"20","001","004","0006 ","0295","X","0701","3085",3,11
"20","001","004","0006 ","0295","X","0701","3130",4,0
"20","001","004","0006 ","0295","X","0701","3137",5,11
"20","001","004","0006 ","0295","X","0702","3001",2,9
"20","001","004","0006 ","0295","X","0702","3002",1,0
"20","001","004","0006 ","0295","X","0702","3019",3,27
"20","001","004","0006 ","0295","X","0702","3025",4,16
"20","001","004","0006 ","0295","X","0702","3053",5,18
"20","001","004","0006 ","0295","X","0702","3071",6,1
"20","001","004","0006 ","0295","X","0702","3102",7,14
"20","001","004","0006 ","0295","X","0702","3108",8,5
"20","001","004","0006 ","0295","X","0702","3131",9,13
"20","001","004","0006 ","0296","X","0701","3027",1,38
"20","001","004","0006 ","0296","X","0701","3034",2,8
"20","001","004","0006 ","0296","X","0701","3085",3,13
"20","001","004","0006 ","0296","X","0701","3130",4,5
"20","001","004","0006 ","0296","X","0701","3137",5,15
"20","001","004","0006 ","0296","X","0702","3001",2,5
"20","001","004","0006 ","0296","X","0702","3002",1,5
"20","001","004","0006 ","0296","X","0702","3019",3,18
"20","001","004","0006 ","0296","X","0702","3025",4,30
"20","001","004","0006 ","0296","X","0702","3053",5,22
"20","001","004","0006 ","0296","X","0702","3071",6,5
"20","001","004","0006 ","0296","X","0702","3102",7,5
"20","001","004","0006 ","0296","X","0702","3108",8,5
"20","001","004","0006 ","0296","X","0702","3131",9,13
"20","001","004","0006 ","0297","X","0701","3027",1,44
"20","001","004","0006 ","0297","X","0701","3034",2,3
"20","001","004","0006 ","0297","X","0701","3085",3,11
"20","001","004","0006 ","0297","X","0701","3130",4,7
"20","001","004","0006 ","0297","X","0701","3137",5,21
"20","001","004","0006 ","0297","X","0702","3001",2,6
"20","001","004","0006 ","0297","X","0702","3002",1,4
"20","001","004","0006 ","0297","X","0702","3019",3,24
"20","001","004","0006 ","0297","X","0702","3025",4,25
"20","001","004","0006 ","0297","X","0702","3053",5,12
"20","001","004","0006 ","0297","X","0702","3071",6,3
"20","001","004","0006 ","0297","X","0702","3102",7,5
"20","001","004","0006 ","0297","X","0702","3108",8,2
"20","001","004","0006 ","0297","X","0702","3131",9,22
"20","001","004","0006 ","0298","X","0701","3027",1,42
"20","001","004","0006 ","0298","X","0701","3034",2,12
"20","001","004","0006 ","0298","X","0701","3085",3,10
"20","001","004","0006 ","0298","X","0701","3130",4,5
"20","001","004","0006 ","0298","X","0701","3137",5,18
"20","001","004","0006 ","0298","X","0702","3001",2,5
"20","001","004","0006 ","0298","X","0702","3002",1,11
"20","001","004","0006 ","0298","X","0702","3019",3,12
"20","001","004","0006 ","0298","X","0702","3025",4,26
"20","001","004","0006 ","0298","X","0702","3053",5,11
"20","001","004","0006 ","0298","X","0702","3071",6,5
"20","001","004","0006 ","0298","X","0702","3102",7,6
"20","001","004","0006 ","0298","X","0702","3108",8,8
"20","001","004","0006 ","0298","X","0702","3131",9,18
"20","001","004","0006 ","0299","X","0701","3027",1,29
"20","001","004","0006 ","0299","X","0701","3034",2,9
"20","001","004","0006 ","0299","X","0701","3085",3,6
"20","001","004","0006 ","0299","X","0701","3130",4,10
"20","001","004","0006 ","0299","X","0701","3137",5,39
"20","001","004","0006 ","0299","X","0702","3001",2,1
"20","001","004","0006 ","0299","X","0702","3002",1,10
"20","001","004","0006 ","0299","X","0702","3019",3,19
"20","001","004","0006 ","0299","X","0702","3025",4,28
"20","001","004","0006 ","0299","X","0702","3053",5,22
"20","001","004","0006 ","0299","X","0702","3071",6,1
"20","001","004","0006 ","0299","X","0702","3102",7,1
"20","001","004","0006 ","0299","X","0702","3108",8,3
"20","001","004","0006 ","0299","X","0702","3131",9,13
"20","001","004","0006 ","0300","X","0701","3027",1,20
"20","001","004","0006 ","0300","X","0701","3034",2,5
"20","001","004","0006 ","0300","X","0701","3085",3,7
"20","001","004","0006 ","0300","X","0701","3130",4,14
"20","001","004","0006 ","0300","X","0701","3137",5,6
"20","001","004","0006 ","0300","X","0702","3001",2,1
"20","001","004","0006 ","0300","X","0702","3002",1,5
"20","001","004","0006 ","0300","X","0702","3019",3,24
"20","001","004","0006 ","0300","X","0702","3025",4,28
"20","001","004","0006 ","0300","X","0702","3053",5,8
"20","001","004","0006 ","0300","X","0702","3071",6,1
"20","001","004","0006 ","0300","X","0702","3102",7,1
"20","001","004","0006 ","0300","X","0702","3108",8,2
"20","001","004","0006 ","0300","X","0702","3131",9,14
"20","001","004","0006 ","0301","X","0701","3027",1,30
"20","001","004","0006 ","0301","X","0701","3034",2,3
"20","001","004","0006 ","0301","X","0701","3085",3,5
"20","001","004","0006 ","0301","X","0701","3130",4,9
"20","001","004","0006 ","0301","X","0701","3137",5,11
"20","001","004","0006 ","0301","X","0702","3001",2,1
"20","001","004","0006 ","0301","X","0702","3002",1,6
"20","001","004","0006 ","0301","X","0702","3019",3,16
"20","001","004","0006 ","0301","X","0702","3025",4,20
"20","001","004","0006 ","0301","X","0702","3053",5,10
"20","001","004","0006 ","0301","X","0702","3071",6,1
"20","001","004","0006 ","0301","X","0702","3102",7,1
"20","001","004","0006 ","0301","X","0702","3108",8,1
"20","001","004","0006 ","0301","X","0702","3131",9,14
"20","001","004","0006A","0302","X","0701","3027",1,2
"20","001","004","0006A","0302","X","0701","3034",2,0
"20","001","004","0006A","0302","X","0701","3085",3,0
"20","001","004","0006A","0302","X","0701","3130",4,2
"20","001","004","0006A","0302","X","0701","3137",5,2
"20","001","004","0006A","0302","X","0702","3001",2,0
"20","001","004","0006A","0302","X","0702","3002",1,1
"20","001","004","0006A","0302","X","0702","3019",3,0
"20","001","004","0006A","0302","X","0702","3025",4,2
"20","001","004","0006A","0302","X","0702","3053",5,0
"20","001","004","0006A","0302","X","0702","3071",6,0
"20","001","004","0006A","0302","X","0702","3102",7,0
"20","001","004","0006A","0302","X","0702","3108",8,0
"20","001","004","0006A","0302","X","0702","3131",9,0
"20","001","005","0005 ","0185","X","0701","3017",1,18
"20","001","005","0005 ","0185","X","0701","3042",2,22
"20","001","005","0005 ","0185","X","0701","3048",3,14
"20","001","005","0005 ","0185","X","0701","3122",4,40
"20","001","005","0005 ","0185","X","0701","3124",5,8
"20","001","005","0005 ","0185","X","0702","3011",1,6
