pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","993","999",12549,12053,9.60500031e+01,3333594,9.94199982e+01,3012301,8.98399963e+01,321293,9.57999992e+00,17106,5.09999990e-01,2359,7.00000003e-02,4410629,3353059,7.60199966e+01,,9,,7.91299973e+01,"9997",0,0.00000000e+00
"02","996","999",1864,1801,9.66200027e+01,470913,9.92799988e+01,412835,8.70400009e+01,58078,1.22399998e+01,3012,6.39999986e-01,405,7.99999982e-02,619479,474330,7.65699997e+01,,6,,7.91399994e+01,"9997",0,0.00000000e+00
"02","998","999",1596,1532,9.59899979e+01,419964,9.92600021e+01,392075,9.26699982e+01,27889,6.59000015e+00,2536,6.00000024e-01,603,1.40000001e-01,552687,423103,7.65500031e+01,,3,,7.95999985e+01,"0301",9268,2.35999990e+00
"02","999","999",17744,17083,9.62699966e+01,4690500,9.94000015e+01,4227859,8.95999985e+01,462641,9.80000019e+00,24684,5.19999981e-01,3533,7.99999982e-02,6165373,4718717,7.65400009e+01,,23,,7.94700012e+01,"0301",9268,2.19999999e-01
"03","001","999",363,326,8.98099976e+01,79251,9.92699966e+01,69449,8.69899979e+01,9802,1.22799997e+01,503,6.29999995e-01,80,1.00000001e-01,123658,79834,6.45599976e+01,,1,,7.18799973e+01,"9997",0,0.00000000e+00
"03","006","999",34,30,8.82399979e+01,6874,9.96100006e+01,6159,8.92500000e+01,715,1.03599997e+01,24,3.49999994e-01,3,3.99999991e-02,9895,6901,6.97399979e+01,,1,,7.90699997e+01,"9997",0,0.00000000e+00
"03","008","999",68,64,9.41200027e+01,14960,9.94800034e+01,13625,9.05999985e+01,1335,8.88000011e+00,59,3.89999986e-01,19,1.29999995e-01,22095,15038,6.80599976e+01,,1,,7.25100021e+01,"9997",0,0.00000000e+00
"03","009","999",31,24,7.74199982e+01,5957,9.89499969e+01,5159,8.56999969e+01,798,1.32600002e+01,47,7.79999971e-01,16,2.59999990e-01,9926,6020,6.06500015e+01,,1,,7.81800003e+01,"9997",0,0.00000000e+00
"03","010","999",19,18,9.47399979e+01,3746,9.98700027e+01,3337,8.89599991e+01,409,1.08999996e+01,1,2.99999993e-02,4,1.09999999e-01,4768,3751,7.86699982e+01,,1,,8.40100021e+01,"9997",0,0.00000000e+00
"03","011","999",29,25,8.62099991e+01,5987,9.96800003e+01,5429,9.03899994e+01,558,9.28999996e+00,14,2.30000004e-01,5,9.00000036e-02,8408,6006,7.14300003e+01,,1,,8.29800034e+01,"9997",0,0.00000000e+00
"03","012","999",46,42,9.13000031e+01,10385,9.94800034e+01,9474,9.07600021e+01,911,8.72999954e+00,52,5.00000000e-01,2,9.99999978e-03,14626,10439,7.13700027e+01,,1,,7.86900024e+01,"9997",0,0.00000000e+00
"03","013","999",69,65,9.41999969e+01,16308,9.94599991e+01,15169,9.25199966e+01,1139,6.94999981e+00,80,4.90000010e-01,8,3.99999991e-02,21474,16396,7.63499985e+01,,1,,8.14899979e+01,"9997",0,0.00000000e+00
"03","999","999",659,594,9.01399994e+01,143468,9.93600006e+01,127801,8.85100021e+01,15667,1.08500004e+01,780,5.40000021e-01,137,1.00000001e-01,214850,144385,6.71999969e+01,,8,,7.46800003e+01,"9997",0,0.00000000e+00
"08","001","999",854,739,8.65299988e+01,206987,9.92399979e+01,183838,8.81399994e+01,23149,1.11000004e+01,1466,6.99999988e-01,118,5.99999987e-02,289348,208571,7.20800018e+01,,1,,8.34700012e+01,"9997",0,0.00000000e+00
"08","003","999",169,156,9.23099976e+01,41067,9.94400024e+01,35591,8.61800003e+01,5476,1.32600002e+01,201,4.90000010e-01,29,7.00000003e-02,55545,41297,7.43499985e+01,,1,,8.09800034e+01,"9997",0,0.00000000e+00
"08","004","999",122,115,9.42600021e+01,30075,9.93899994e+01,26741,8.83700027e+01,3334,1.10200005e+01,174,5.79999983e-01,10,2.99999993e-02,39369,30259,7.68600006e+01,,1,,8.07500000e+01,"9997",0,0.00000000e+00
