pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","008","999",111,104,9.36900024e+01,28930,9.96800003e+01,25590,8.81699982e+01,3340,1.15100002e+01,88,3.00000012e-01,4,1.99999996e-02,37704,29022,7.69700012e+01,,0,,8.23099976e+01,"9997",0,0.00000000e+00
"02","009","999",84,81,9.64300003e+01,21769,9.95800018e+01,19391,8.86999969e+01,2378,1.08800001e+01,87,4.00000006e-01,5,1.99999996e-02,27119,21861,8.06100006e+01,,0,,8.38499985e+01,"9997",0,0.00000000e+00
"02","010","999",71,71,1.00000000e+02,20231,9.98199997e+01,18233,8.99599991e+01,1998,9.85999966e+00,34,1.70000002e-01,2,9.99999978e-03,23840,20267,8.50100021e+01,,0,,8.50100021e+01,"9997",0,0.00000000e+00
"02","011","999",703,678,9.64400024e+01,197876,9.95899963e+01,180538,9.08600006e+01,17338,8.72999954e+00,775,3.89999986e-01,42,1.99999996e-02,242908,198693,8.18000031e+01,,0,,8.48499985e+01,"9997",0,0.00000000e+00
"02","012","999",215,207,9.62799988e+01,59953,9.94499969e+01,54201,8.99000015e+01,5752,9.53999996e+00,303,5.00000000e-01,31,5.99999987e-02,74670,60287,8.07399979e+01,,0,,8.38799973e+01,"9997",0,0.00000000e+00
"02","013","999",92,90,9.78300018e+01,24104,9.94599991e+01,21349,8.80899963e+01,2755,1.13699999e+01,106,4.39999998e-01,25,1.00000001e-01,29675,24235,8.16699982e+01,,0,,8.26800003e+01,"9997",0,0.00000000e+00
"02","014","999",106,105,9.90599976e+01,28837,9.92300034e+01,26279,9.04199982e+01,2558,8.80000019e+00,217,7.50000000e-01,8,2.99999993e-02,35039,29062,8.29400024e+01,,0,,8.37799988e+01,"9997",0,0.00000000e+00
"02","015","999",64,61,9.53099976e+01,17319,9.93199997e+01,15097,8.65800018e+01,2222,1.27399998e+01,110,6.29999995e-01,9,5.00000007e-02,21480,17438,8.11800003e+01,,0,,8.53499985e+01,"9997",0,0.00000000e+00
"02","016","999",213,203,9.53099976e+01,58886,9.94599991e+01,53121,8.97200012e+01,5765,9.73999977e+00,289,4.90000010e-01,31,5.00000007e-02,73715,59206,8.03199997e+01,,0,,8.43199997e+01,"9997",0,0.00000000e+00
"02","017","999",118,116,9.83099976e+01,32285,9.93199997e+01,30131,9.26900024e+01,2154,6.63000011e+00,202,6.20000005e-01,20,5.99999987e-02,39728,32507,8.18199997e+01,,0,,8.32900009e+01,"9997",0,0.00000000e+00
"02","018","999",35,34,9.71399994e+01,9633,9.96299973e+01,8155,8.43399963e+01,1478,1.52900000e+01,27,2.80000001e-01,9,9.00000036e-02,11909,9669,8.11900024e+01,,0,,8.36500015e+01,"9997",0,0.00000000e+00
"02","019","999",58,57,9.82799988e+01,15001,9.98600006e+01,13148,8.75199966e+01,1853,1.23400002e+01,14,9.00000036e-02,7,5.00000007e-02,18618,15022,8.06900024e+01,,0,,8.22300034e+01,"9997",0,0.00000000e+00
"02","020","999",30,30,1.00000000e+02,8741,9.97300034e+01,7848,8.95400009e+01,893,1.01899996e+01,21,2.39999995e-01,3,2.99999993e-02,9806,8765,8.93799973e+01,,0,,8.93799973e+01,"9997",0,0.00000000e+00
"02","021","999",37,37,1.00000000e+02,10390,9.98199997e+01,8762,8.41800003e+01,1628,1.56400003e+01,17,1.59999996e-01,2,1.99999996e-02,12405,10409,8.39100037e+01,,0,,8.39100037e+01,"9997",0,0.00000000e+00
"02","022","999",75,72,9.60000000e+01,18841,9.96200027e+01,16810,8.88899994e+01,2031,1.07399998e+01,64,3.40000004e-01,7,2.99999993e-02,25235,18912,7.49400024e+01,,0,,7.82200012e+01,"9997",0,0.00000000e+00
"02","023","999",23,22,9.56500015e+01,5869,9.97600021e+01,5177,8.80000000e+01,692,1.17600002e+01,14,2.39999995e-01,0,0.00000000e+00,7294,5883,8.06600037e+01,,0,,8.47099991e+01,"9997",0,0.00000000e+00
"02","024","999",60,57,9.50000000e+01,15990,9.97200012e+01,14133,8.81399994e+01,1857,1.15799999e+01,45,2.80000001e-01,0,0.00000000e+00,20338,16035,7.88399963e+01,,0,,8.31299973e+01,"9997",0,0.00000000e+00
"02","025","999",45,45,1.00000000e+02,11149,9.96699982e+01,9302,8.31600037e+01,1847,1.65100002e+01,35,3.10000002e-01,2,1.99999996e-02,13521,11186,8.27300034e+01,,0,,8.27300034e+01,"9997",0,0.00000000e+00
"02","026","999",62,61,9.83899994e+01,15536,9.96999969e+01,12866,8.25699997e+01,2670,1.71399994e+01,40,2.59999990e-01,6,2.99999993e-02,19951,15582,7.80999985e+01,,0,,7.95000000e+01,"9997",0,0.00000000e+00
"02","027","999",142,139,9.78899994e+01,36305,9.95000000e+01,32662,8.95199966e+01,3643,9.97999954e+00,176,4.79999989e-01,5,1.99999996e-02,47843,36486,7.62600021e+01,,0,,7.79700012e+01,"9997",0,0.00000000e+00
