pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","045","999",37,35,9.45899963e+01,9773,9.95800018e+01,9000,9.17099991e+01,773,7.88000011e+00,36,3.70000005e-01,5,3.99999991e-02,12312,9814,7.97099991e+01,,0,,8.45199966e+01,"0133",60,6.70000017e-01
"02","046","999",12,11,9.16699982e+01,2735,9.95299988e+01,2499,9.09400024e+01,236,8.59000015e+00,11,4.00000006e-01,2,7.00000003e-02,3660,2748,7.50800018e+01,,0,,8.30000000e+01,"0133",16,6.39999986e-01
"02","047","999",51,49,9.60800018e+01,13140,9.96100006e+01,11856,8.98799973e+01,1284,9.72999954e+00,48,3.60000014e-01,3,2.99999993e-02,16849,13191,7.82900009e+01,,0,,8.16800003e+01,"0133",80,6.70000017e-01
"02","048","999",34,32,9.41200027e+01,8319,9.98199997e+01,7728,9.27300034e+01,591,7.09000015e+00,8,1.00000001e-01,7,7.99999982e-02,10200,8334,8.17099991e+01,,0,,8.77200012e+01,"0133",50,6.49999976e-01
"02","049","999",30,29,9.66699982e+01,7815,9.96200027e+01,6953,8.86299973e+01,862,1.09899998e+01,29,3.70000005e-01,1,9.99999978e-03,9509,7845,8.25000000e+01,,0,,8.56500015e+01,"0133",75,1.08000004e+00
"02","050","999",1550,1503,9.69700012e+01,396372,9.90299988e+01,366319,9.15199966e+01,30053,7.51000023e+00,3682,9.20000017e-01,220,5.00000007e-02,540795,400274,7.40199966e+01,,0,,7.63399963e+01,"0133",3629,9.90000010e-01
"02","051","999",191,183,9.58099976e+01,52652,9.93799973e+01,47797,9.02099991e+01,4855,9.15999985e+00,314,5.89999974e-01,17,3.99999991e-02,66602,52983,7.95500031e+01,,0,,8.30400009e+01,"0133",547,1.13999999e+00
"02","052","999",928,888,9.56900024e+01,250705,9.93399963e+01,237154,9.39700012e+01,13551,5.36999989e+00,1533,6.10000014e-01,133,5.00000007e-02,322828,252371,7.81800003e+01,,0,,8.17099991e+01,"0133",2159,9.10000026e-01
"02","053","999",621,609,9.80699997e+01,174651,9.93899994e+01,161297,9.17900009e+01,13354,7.59999990e+00,919,5.19999981e-01,148,9.00000036e-02,215667,175718,8.14800034e+01,,0,,8.30999985e+01,"0133",1420,8.79999995e-01
"02","054","999",48,44,9.16699982e+01,11765,9.96800003e+01,10518,8.91100006e+01,1247,1.05699997e+01,35,3.00000012e-01,3,1.99999996e-02,15497,11803,7.61600037e+01,,0,,8.31500015e+01,"0137",133,1.25999999e+00
